"icao","site","observed_utc","observed_local","flight_category","temp_c","dewpoint_c","wind_dir_deg","wind_kts","gust_kts","vis_sm","altimeter_hpa","raw_text","fetched_at_utc","fetched_at_local"
"KELM","Elmira-Corning Rgnl, NY, US",2025-11-17 02:53:00,"2025-11-16 21:53:00","VFR",0,-7.8,300,11,19,NA,1002.8,"METAR KELM 170253Z 30011G19KT 260V010 10SM FEW043 BKN055 00/M08 A2961 RMK AO2 PK WND 28026/0215 SLP033 60000 T00001078 51021",2025-11-17 03:33:28.792351,2025-11-16 22:33:28.792395
"KELY","Ely/Yelland Fld, NV, US",2025-11-17 02:53:00,"2025-11-16 18:53:00","VFR",2.8,0,180,9,NA,NA,1010.9,"METAR KELY 170253Z AUTO 18009KT 10SM OVC038 03/00 A2985 RMK AO2 SLP088 60000 T00280000 52010 TSNO $",2025-11-17 03:33:28.798968,2025-11-16 22:33:28.799013
"KDRT","Del Rio Intl, TX, US",2025-11-17 02:53:00,"2025-11-16 20:53:00","VFR",23.3,12.2,120,4,NA,NA,1010.2,"METAR KDRT 170253Z AUTO 12004KT 10SM CLR 23/12 A2983 RMK AO2 SLP094 T02330122 51013",2025-11-17 03:33:28.805552,2025-11-16 22:33:28.805599
"KDMO","Sedalia Mem, MO, US",2025-11-17 02:53:00,"2025-11-16 20:53:00","VFR",7.8,-6.1,110,4,NA,NA,1017,"METAR KDMO 170253Z AUTO 11004KT 10SM CLR 08/M06 A3003 RMK AO2 SLP169 T00781061 51009 $",2025-11-17 03:33:28.812205,2025-11-16 22:33:28.812251
"KEET","Alabaster/Shelby Cnty, AL, US",2025-11-17 02:53:00,"2025-11-17 02:53:00","VFR",15.6,0.6,0,0,NA,NA,1014,"METAR KEET 170253Z AUTO 00000KT 10SM CLR 16/01 A2994 RMK AO2 SLP133 T01560006 51015",2025-11-17 03:33:28.834522,2025-11-16 22:33:28.834589
"KEEO","Meeker Arpt, CO, US",2025-11-17 02:53:00,"2025-11-17 02:53:00","VFR",4.4,2.2,290,4,NA,NA,1012.3,"METAR KEEO 170253Z AUTO 29004KT 10SM SCT080 SCT095 BKN110 04/02 A2989 RMK AO2 RAE27 SLP101 P0000 60017 T00440022 50039",2025-11-17 03:33:28.841836,2025-11-16 22:33:28.841883
"KDTO","Denton Muni, TX, US",2025-11-17 02:53:00,"2025-11-17 02:53:00","VFR",16.1,14.4,70,4,NA,NA,1010.2,"METAR KDTO 170253Z 07004KT 10SM CLR 16/14 A2983 RMK AO2 SLP095 T01610144 51004 $",2025-11-17 03:33:28.848832,2025-11-16 22:33:28.848876
"KDTS","Destin Arpt, FL, US",2025-11-17 02:53:00,"2025-11-16 20:53:00","VFR",20.6,17.8,NA,3,NA,NA,1013,"METAR KDTS 170253Z VRB03KT 10SM CLR 21/18 A2991 RMK AO2 SLP129 T02060178 52014",2025-11-17 03:33:28.855357,2025-11-16 22:33:28.855402
"KDXR","Danbury Muni, CT, US",2025-11-17 02:53:00,"2025-11-16 21:53:00","VFR",4.4,-6.1,290,14,19,NA,998.4,"METAR KDXR 170253Z 29014G19KT 10SM BKN060 OVC080 04/M06 A2948 RMK AO2 SLP983 T00441061 51013 $",2025-11-17 03:33:28.861995,2025-11-16 22:33:28.862041
"KDNL","Augusta/Daniel Fld, GA, US",2025-11-17 02:53:00,"2025-11-16 21:53:00","VFR",17.8,-0.6,310,6,NA,NA,1010.6,"METAR KDNL 170253Z AUTO 31006KT 10SM CLR 18/M01 A2984 RMK AO2 SLP102 T01781006 51026 $",2025-11-17 03:33:28.868657,2025-11-16 22:33:28.868722
"KDTN","Shreveport/Downtown Arpt, LA, US",2025-11-17 02:53:00,"2025-11-16 20:53:00","VFR",20.6,17.2,90,4,NA,NA,1013,"METAR KDTN 170253Z AUTO 09004KT 10SM SCT038 BKN049 21/17 A2991 RMK AO2 SLP126 T02060172 51009",2025-11-17 03:33:28.875321,2025-11-16 22:33:28.875368
"KELN","Ellensburg/Bowers Fld, WA, US",2025-11-17 02:53:00,"2025-11-16 18:53:00","MVFR",9.4,8.3,50,3,NA,NA,1001.4,"METAR KELN 170253Z AUTO 05003KT 10SM OVC020 09/08 A2957 RMK AO2 SLP019 60001 T00940083 53006",2025-11-17 03:33:28.881992,2025-11-16 22:33:28.88204
"KDLN","Dillon Arpt, MT, US",2025-11-17 02:53:00,"2025-11-16 19:53:00","VFR",7.2,4.4,30,3,NA,NA,1004.5,"METAR KDLN 170253Z AUTO 03003KT 10SM SCT055 BKN070 BKN110 07/04 A2966 RMK AO2 RAE23 SLP034 P0000 60000 T00720044 58002",2025-11-17 03:33:28.888722,2025-11-16 22:33:28.888773
"KDPA","Dupage Cnty Arpt, IL, US",2025-11-17 02:52:00,"2025-11-16 20:52:00","VFR",2.8,-7.2,300,7,NA,NA,1015,"METAR KDPA 170252Z 30007KT 10SM CLR 03/M07 A2997 RMK AO2 SLP154 T00281072 53006 $",2025-11-17 03:33:28.895421,2025-11-16 22:33:28.895465
"KDVN","Davenport Muni, IA, US",2025-11-17 02:52:00,"2025-11-16 20:52:00","VFR",2.2,-6.1,290,6,NA,NA,1017.4,"METAR KDVN 170252Z AUTO 29006KT 10SM CLR 02/M06 A3004 RMK AO2 SLP177 T00221061 53005",2025-11-17 03:33:28.902038,2025-11-16 22:33:28.902082
"KEKN","Elkins Arpt, WV, US",2025-11-17 02:51:00,"2025-11-16 21:51:00","VFR",5,-7.2,310,13,21,NA,1009.6,"METAR KEKN 170251Z AUTO 31013G21KT 260V330 10SM CLR 05/M07 A2981 RMK AO2 SLP105 T00501072 51010 $",2025-11-17 03:33:28.908635,2025-11-16 22:33:28.908699
"KELP","El Paso Intl, TX, US",2025-11-17 02:51:00,"2025-11-16 19:51:00","VFR",21.7,5.6,240,12,21,NA,1014.6,"METAR KELP 170251Z 24012G21KT 10SM FEW100 22/06 A2996 RMK AO2 PK WND 26027/0209 SLP089 T02170056 51007",2025-11-17 03:33:28.915264,2025-11-16 22:33:28.915312
"KEVW","Evanston/Uinta Cnty, WY, US",2025-11-17 03:26:00,"2025-11-16 20:26:00","IFR",0,0,250,8,NA,2.5,1008.9,"SPECI KEVW 170326Z AUTO 25008KT 2 1/2SM -SN BR FEW006 SCT020 OVC026 00/00 A2979 RMK AO2 P0002 T00000000 $",2025-11-17 03:33:30.682982,2025-11-16 22:33:30.68303
"KEPH","Ephrata Muni, WA, US",2025-11-17 03:21:00,"2025-11-16 19:21:00","LIFR",9.4,8.9,170,4,NA,NA,1001.8,"SPECI KEPH 170321Z AUTO 17004KT 10SM BKN004 OVC025 09/09 A2958 RMK AO2 T00940089",2025-11-17 03:33:30.689809,2025-11-16 22:33:30.689854
"KESF","Alexandria/Esler Rgnl, LA, US",2025-11-17 03:21:00,"2025-11-16 21:21:00","MVFR",16.1,15.6,0,0,NA,3,1012.6,"SPECI KESF 170321Z AUTO 00000KT 3SM BR CLR 16/16 A2990 RMK AO2 T01610156",2025-11-17 03:33:30.710119,2025-11-16 22:33:30.710167
"KFCS","Fort Carson/Butts AAF, CO, US",2025-11-17 03:19:00,"2025-11-16 20:19:00","VFR",13,-3,230,27,33,NA,1009.2,"SPECI KFCS 170319Z AUTO 23027G33KT 10SM VCTS SQ OVC095 13/M03 A2980 RMK AO2 PRESRR SLP063",2025-11-17 03:33:30.71725,2025-11-16 22:33:30.717294
"KEXX","Lexington/Davidson Cnty, NC, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",12.4,-9.3,320,3,NA,NA,1010.2,"METAR KEXX 170315Z AUTO 32003KT 10SM CLR 12/M09 A2983 RMK AO2 T01241093",2025-11-17 03:33:30.724062,2025-11-16 22:33:30.724105
"KFMM","Fort Morgan Muni, CO, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",8,0,110,8,NA,NA,1006.5,"METAR KFMM 170315Z AUTO 11008KT 10SM CLR 08/M00 A2972 RMK AO2",2025-11-17 03:33:30.730495,2025-11-16 22:33:30.73054
"KEZM","Eastman/Heart Of Georgia Arpt, GA, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",17,14,300,3,NA,NA,1013,"METAR KEZM 170315Z AUTO 30003KT 10SM CLR 17/14 A2991 RMK AO2",2025-11-17 03:33:30.737102,2025-11-16 22:33:30.73715
"KFFM","Fergus Falls/Mickelson Fld, MN, US",2025-11-17 03:15:00,"2025-11-16 21:15:00","VFR",0,-6,60,5,NA,NA,1016.3,"METAR KFFM 170315Z AUTO 06005KT 10SM OVC050 00/M06 A3001 RMK AO2",2025-11-17 03:33:30.743692,2025-11-16 22:33:30.743741
"KF46","Rockwall Muni, TX, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",21.3,17.1,100,6,NA,NA,1010.9,"METAR KF46 170315Z AUTO 10006KT 10SM CLR 21/17 A2985 RMK AO2 T02130171",2025-11-17 03:33:30.750246,2025-11-16 22:33:30.750293
"KFBL","Faribault Muni, MN, US",2025-11-17 03:15:00,"2025-11-16 21:15:00","VFR",0,-3,0,0,NA,NA,1016.7,"METAR KFBL 170315Z AUTO 00000KT 10SM OVC060 00/M03 A3002 RMK AO2",2025-11-17 03:33:30.756872,2025-11-16 22:33:30.756917
"KERY","Newberry/Luce Cnty, MI, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",1,-4,310,12,15,NA,1008.9,"METAR KERY 170315Z AUTO 31012G15KT 10SM -SN SCT034 BKN043 OVC055 01/M04 A2979 RMK AO2",2025-11-17 03:33:30.76346,2025-11-16 22:33:30.763505
"KETC","Tarboro/Edgecombe Arpt, NC, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",7.4,-1.9,310,4,NA,NA,1008.5,"METAR KETC 170315Z AUTO 31004KT 10SM CLR 07/M02 A2978 RMK AO2 T00741019",2025-11-17 03:33:30.770057,2025-11-16 22:33:30.770103
"KF17","Center Muni, TX, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",18,17,0,0,NA,NA,1013.3,"METAR KF17 170315Z AUTO 00000KT 10SM SCT047 18/17 A2992 RMK AO2",2025-11-17 03:33:30.776625,2025-11-16 22:33:30.776693
"KFGX","Flemingsburg Arpt, KY, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",4.2,-8.6,310,7,NA,NA,1015,"METAR KFGX 170315Z AUTO 31007KT 10SM CLR 04/M09 A2997 RMK AO2 T00421086",2025-11-17 03:33:30.783283,2025-11-16 22:33:30.783327
"KFKR","Frankfort Muni, IN, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",NA,NA,280,5,NA,NA,1014.6,"METAR KFKR 170315Z AUTO 28005KT 10SM SCT036 SCT044 A2996 RMK AO2",2025-11-17 03:33:30.789877,2025-11-16 22:33:30.789922
"KFFX","Fremont Muni, MI, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",-4,-7,280,2,NA,NA,1011.9,"METAR KFFX 170315Z AUTO 28002KT 10SM CLR M04/M07 A2988 RMK AO2",2025-11-17 03:33:30.796421,2025-11-16 22:33:30.796465
"KF45","North Palm Beach Cnty, FL, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",15,15,0,0,NA,NA,1013.3,"METAR KF45 170315Z AUTO 00000KT 10SM SCT030 BKN036 15/15 A2992 RMK AO2",2025-11-17 03:33:30.802948,2025-11-16 22:33:30.802994
"KETB","West Bend Muni, WI, US",2025-11-17 03:15:00,"2025-11-16 21:15:00","VFR",3,-7,300,4,NA,NA,1014.6,"METAR KETB 170315Z AUTO 30004KT 10SM CLR 03/M07 A2996 RMK AO2",2025-11-17 03:33:30.809525,2025-11-16 22:33:30.809571
"KEYF","Elizabethtown/Brown Fld, NC, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",15,-1.5,330,6,NA,NA,1009.2,"METAR KEYF 170315Z AUTO 33006KT 10SM CLR 15/M01 A2980 RMK AO2 T01501015",2025-11-17 03:33:30.816149,2025-11-16 22:33:30.816194
"KEZS","Shawano Muni, WI, US",2025-11-17 03:15:00,"2025-11-17 03:15:00",NA,0.6,-12.8,250,3,NA,NA,1014.3,"METAR KEZS 170315Z AUTO 25003KT 10SM 01/M13 A2995 RMK AO2 T00061128",2025-11-17 03:33:30.822752,2025-11-16 22:33:30.822797
"KFBR","Fort Bridger Arpt, WY, US",2025-11-17 03:15:00,"2025-11-16 20:15:00","MVFR",1.6,1.6,260,12,NA,7,1009.2,"METAR KFBR 170315Z AUTO 26012KT 7SM UP OVC024 02/02 A2980 RMK AO2 LTG DSNT SW T00160016",2025-11-17 03:33:30.829282,2025-11-16 22:33:30.82933
"KFKS","Frankfort/Dow Mem, MI, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",3,-8,320,9,NA,NA,1012.3,"METAR KFKS 170315Z AUTO 32009KT 10SM SCT046 03/M08 A2989 RMK AO2",2025-11-17 03:33:30.848897,2025-11-16 22:33:30.848943
"KF05","Vernon/Wilbarger Cnty, TX, US",2025-11-17 03:15:00,"2025-11-16 21:15:00","VFR",17.1,10,0,0,NA,NA,1010.6,"METAR KF05 170315Z AUTO 00000KT 10SM CLR 17/10 A2984 RMK AO2 T01710100",2025-11-17 03:33:30.855798,2025-11-16 22:33:30.855844
"KERV","Kerrville Muni, TX, US",2025-11-17 03:15:00,"2025-11-16 21:15:00","VFR",18.9,14.4,0,0,NA,NA,1012.6,"METAR KERV 170315Z AUTO 00000KT 10SM CLR 19/14 A2990 RMK AO2 T01890144",2025-11-17 03:33:30.862352,2025-11-16 22:33:30.862396
"KEVU","Maryville/NW Missouri Rgnl, MO, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",8,-5,110,6,NA,NA,1015.7,"METAR KEVU 170315Z AUTO 11006KT 10SM CLR 08/M05 A2999 RMK AO2 T00801050",2025-11-17 03:33:30.86879,2025-11-16 22:33:30.868836
"KEZF","Fredericksburg/Shannon Arpt, VA, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",7.9,-7.2,330,7,NA,NA,1007.2,"METAR KEZF 170315Z AUTO 33007KT 10SM CLR 08/M07 A2974 RMK AO2 T00791072",2025-11-17 03:33:30.875373,2025-11-16 22:33:30.875418
"KFKN","Franklin/Rose Arpt, VA, US",2025-11-17 03:15:00,"2025-11-16 22:15:00","VFR",6.2,-3.9,0,0,NA,NA,1008.2,"METAR KFKN 170315Z AUTO 00000KT 10SM CLR 06/M04 A2977 RMK AO2 T00621039",2025-11-17 03:33:30.881995,2025-11-16 22:33:30.882039
"KEOK","Keokuk Muni, IA, US",2025-11-17 03:15:00,"2025-11-16 21:15:00","VFR",6,-1,0,0,NA,9,1017,"METAR KEOK 170315Z AUTO 00000KT 9SM OVC070 06/M01 A3003 RMK A01",2025-11-17 03:33:30.888565,2025-11-16 22:33:30.888609
"KF00","Bonham/Jones Fld, TX, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",20,17,100,10,16,NA,1011.6,"METAR KF00 170315Z AUTO 10010G16KT 10SM BKN050 20/17 A2987 RMK AO2",2025-11-17 03:33:30.895241,2025-11-16 22:33:30.895287
"KF44","Athens Muni, TX, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",21,17,0,0,NA,NA,1010.6,"METAR KF44 170315Z AUTO 00000KT 10SM CLR 21/17 A2984 RMK AO2",2025-11-17 03:33:30.901795,2025-11-16 22:33:30.901839
"KFCH","Fresno/Chandler Exec, CA, US",2025-11-17 03:15:00,"2025-11-16 19:15:00","VFR",13,13,120,7,NA,NA,1013.6,"METAR KFCH 170315Z AUTO 12007KT 10SM SCT060 OVC070 13/13 A2993 RMK A01",2025-11-17 03:33:30.908391,2025-11-16 22:33:30.908435
"KFKA","Preston/Fillmore Cnty, MN, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",0,-8,300,5,NA,NA,1016.3,"METAR KFKA 170315Z AUTO 30005KT 10SM CLR 00/M08 A3001 RMK AO2",2025-11-17 03:33:30.914999,2025-11-16 22:33:30.915047
"KFET","Fremont Muni, NE, US",2025-11-17 03:15:00,"2025-11-16 21:15:00","VFR",6,-4.6,100,5,NA,NA,1014.3,"METAR KFET 170315Z AUTO 10005KT 10SM CLR 06/M05 A2995 RMK AO2 T00601046",2025-11-17 03:33:30.921788,2025-11-16 22:33:30.921833
"KFME","Fort Meade/Tipton Fld, MD, US",2025-11-17 03:15:00,"2025-11-16 22:15:00","VFR",6,-5,290,10,14,NA,1007.2,"METAR KFME 170315Z AUTO 29010G14KT 10SM CLR 06/M05 A2974 RMK AO1",2025-11-17 03:33:30.928489,2025-11-16 22:33:30.928535
"KEZZ","Cameron Arpt, MO, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",7,-6,110,7,NA,NA,1017.7,"METAR KEZZ 170315Z AUTO 11007KT 10SM CLR 07/M06 A3005 RMK AO2",2025-11-17 03:33:30.935144,2025-11-16 22:33:30.93519
"KFDW","Winnsboro/Fairfield Cnty, SC, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",14,-2,340,7,NA,NA,1010.6,"METAR KFDW 170315Z AUTO 34007KT 10SM CLR 14/M02 A2984 RMK AO1",2025-11-17 03:33:30.941723,2025-11-16 22:33:30.941771
"KFFA","First Flight Airport, NC, US",2025-11-17 03:15:00,"2025-11-16 22:15:00","VFR",11.8,7.1,300,4,NA,NA,1006.9,"METAR KFFA 170315Z AUTO 30004KT 10SM CLR 12/07 A2973 RMK AO2 T01180071",2025-11-17 03:33:30.948277,2025-11-16 22:33:30.948322
"KEVM","Eveleth Muni, MN, US",2025-11-17 03:15:00,"2025-11-16 21:15:00","VFR",-1.5,-10.3,0,0,NA,NA,1016,"METAR KEVM 170315Z AUTO 00000KT 10SM CLR M01/M10 A3000 RMK AO2 T10151103",2025-11-17 03:33:30.95482,2025-11-16 22:33:30.954865
"KFIG","Clearfield/Lawrence Arpt, PA, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","MVFR",0.6,-1.7,310,8,17,3,1005.2,"SPECI KFIG 170315Z AUTO 31008G17KT 3SM -SN BR FEW022 SCT026 OVC032 01/M02 A2968 RMK AO2 P0000 T00061017",2025-11-17 03:33:30.961293,2025-11-16 22:33:30.961338
"KEOE","Newberry Muni, SC, US",2025-11-17 03:15:00,"2025-11-17 03:15:00","VFR",12,0,0,0,NA,NA,1011.9,"METAR KEOE 170315Z AUTO 00000KT 10SM CLR 12/00 A2988 RMK AO2",2025-11-17 03:33:30.967909,2025-11-16 22:33:30.967955
"KEQA","El Dorado/Thomas Mem, KS, US",2025-11-17 03:15:00,"2025-11-16 21:15:00","VFR",12,2,100,11,NA,NA,1013,"METAR KEQA 170315Z AUTO 10011KT 10SM CLR 12/02 A2991 RMK AO2",2025-11-17 03:33:30.98744,2025-11-16 22:33:30.987484
"KFFL","Fairfield Muni, IA, US",2025-11-17 03:15:00,"2025-11-16 21:15:00","VFR",7,-2,220,4,NA,NA,1016.7,"METAR KFFL 170315Z AUTO 22004KT 10SM OVC070 07/M02 A3002 RMK A01",2025-11-17 03:33:30.994323,2025-11-16 22:33:30.994369
"KETH","Wheaton Muni, MN, US",2025-11-17 03:13:00,"2025-11-17 03:13:00","VFR",1,-3,0,0,NA,NA,1017,"METAR KETH 170313Z AUTO 00000KT 10SM OVC049 01/M03 A3003 RMK AO2",2025-11-17 03:33:31.000936,2025-11-16 22:33:31.000982
"KETN","Eastland Muni, TX, US",2025-11-17 03:10:00,"2025-11-16 21:10:00","VFR",18.3,9.2,70,4,NA,NA,1010.2,"METAR KETN 170310Z AUTO 07004KT 10SM CLR 18/09 A2983 RMK AO2 T01830092",2025-11-17 03:33:31.008325,2025-11-16 22:33:31.008417
"KFHR","Friday Harbor Arpt, WA, US",2025-11-17 03:03:00,"2025-11-16 19:03:00","IFR",11.1,10.6,130,5,NA,6,999.7,"SPECI KFHR 170303Z AUTO 13005KT 6SM BR OVC006 11/11 A2952 RMK AO2 T01110106 $",2025-11-17 03:33:31.015797,2025-11-16 22:33:31.015842
"KEUF","Eufaula/Weedon Fld, AL, US",2025-11-17 02:58:00,"2025-11-16 20:58:00","VFR",13.9,13.9,280,3,NA,NA,1013,"METAR KEUF 170258Z AUTO 28003KT 10SM CLR 14/14 A2991 RMK AO1 SLP125 T01390139 51014",2025-11-17 03:33:31.022368,2025-11-16 22:33:31.022415
"KFLG","Flagstaff/Pulliam Arpt, AZ, US",2025-11-17 02:57:00,"2025-11-16 19:57:00","MVFR",3.3,2.2,240,9,NA,NA,1016.7,"METAR KFLG 170257Z 24009KT 10SM BKN014 BKN023 OVC035 03/02 A3002 RMK AO2 SLP123 60001 T00330022 50003 $",2025-11-17 03:33:31.028927,2025-11-16 22:33:31.028971
"KESC","Escanaba/Delta Cnty, MI, US",2025-11-17 02:56:00,"2025-11-16 21:56:00","VFR",-2.2,-7.2,260,6,NA,NA,1012.3,"METAR KESC 170256Z AUTO 26006KT 10SM CLR M02/M07 A2989 RMK AO2 SLP132 T10221072 55004 FZRANO",2025-11-17 03:33:31.035488,2025-11-16 22:33:31.035535
"KFNL","Fort Collins/N Colorado Rgnl, CO, US",2025-11-17 02:56:00,"2025-11-16 19:56:00","VFR",11.1,-0.6,20,5,NA,NA,1006.9,"METAR KFNL 170256Z AUTO 02005KT 10SM FEW100 11/M01 A2973 RMK AO2 SLP044 T01111006 58010 $",2025-11-17 03:33:31.042054,2025-11-16 22:33:31.0421
"KEUL","Caldwell Ind Arpt, ID, US",2025-11-17 02:56:00,"2025-11-17 02:56:00","VFR",10,8.3,130,3,NA,NA,1003.8,"METAR KEUL 170256Z AUTO 13003KT 10SM SCT060 BKN120 10/08 A2964 RMK AO2 SLP039 60000 T01000083 50003",2025-11-17 03:33:31.048574,2025-11-16 22:33:31.048619
"KEWK","Newton City Arpt, KS, US",2025-11-17 02:56:00,"2025-11-16 20:56:00","VFR",10.6,2.8,110,8,NA,NA,1013.3,"METAR KEWK 170256Z AUTO 11008KT 10SM CLR 11/03 A2992 RMK AO2 SLP129 T01060028 58004 $",2025-11-17 03:33:31.055152,2025-11-16 22:33:31.055197
"KFLP","Flippin/Marion Cnty, AR, US",2025-11-17 02:56:00,"2025-11-16 20:56:00","VFR",10,2.8,80,3,NA,NA,1015.7,"METAR KFLP 170256Z AUTO 08003KT 10SM CLR 10/03 A2999 RMK AO2 SLPNO T01000028 53008",2025-11-17 03:33:31.061769,2025-11-16 22:33:31.061815
"KENV","Wendover Arpt, UT, US",2025-11-17 02:56:00,"2025-11-16 19:56:00","VFR",10,2.2,40,5,NA,NA,1007.5,"METAR KENV 170256Z AUTO 04005KT 10SM SCT110 10/02 A2975 RMK AO2 SLP070 T01000022 51010",2025-11-17 03:33:31.068374,2025-11-16 22:33:31.068421
"KFKL","Franklin/Lamberton Fld, PA, US",2025-11-17 02:56:00,"2025-11-16 21:56:00","VFR",2.2,-5,NA,NA,NA,NA,NA,"METAR KFKL 170256Z AUTO 10SM -RA SCT043 OVC060 02/M05 RMK AO2 RAB40 SLPNO 6//// T00221050 FZRANO $",2025-11-17 03:33:31.074975,2025-11-16 22:33:31.075025
"KFCI","Richmond/Chesterfield Cnty, VA, US",2025-11-17 02:56:00,"2025-11-17 02:56:00","VFR",7.2,-6.7,310,7,NA,NA,1008.2,"METAR KFCI 170256Z AUTO 31007KT 10SM CLR 07/M07 A2977 RMK AO2 SLP090 6//// T00721067 51031 PNO $",2025-11-17 03:33:31.081541,2025-11-16 22:33:31.081585
"KFMH","Otis ANGB, MA, US",2025-11-17 02:56:00,"2025-11-16 21:56:00","VFR",4,-3,290,13,23,NA,994,"METAR KFMH 170256Z 29013G23KT 10SM FEW041 SCT060 04/M03 A2935",2025-11-17 03:33:31.088154,2025-11-16 22:33:31.088199
"KFAM","Farmington Rgnl, MO, US",2025-11-17 02:56:00,"2025-11-16 20:56:00","VFR",5,-2.8,0,0,NA,NA,1017.7,"METAR KFAM 170256Z AUTO 00000KT 10SM CLR 05/M03 A3005 RMK AO2 SLP188 T00501028 53011 $",2025-11-17 03:33:31.094762,2025-11-16 22:33:31.094808
"KEND","Enid/Vance AFB, OK, US",2025-11-17 02:55:00,"2025-11-16 20:55:00","VFR",15.6,6.3,110,9,NA,NA,1010.2,"METAR KEND 170255Z AUTO 11009KT 10SM CLR 16/06 A2983 RMK AO2 SLP098 T01560063 58001 $",2025-11-17 03:33:31.101374,2025-11-16 22:33:31.101419
"KFBG","Fort Bragg/Simmons AAF, NC, US",2025-11-17 02:55:00,"2025-11-16 21:55:00","VFR",15.4,-4.5,340,6,NA,NA,1008.5,"METAR KFBG 170255Z AUTO 34006KT 10SM CLR 15/M04 A2978 RMK AO2 SLP086 T01541045 52030 $",2025-11-17 03:33:31.108055,2025-11-16 22:33:31.108102
"KF70","Murrieta/French Valley Arpt, CA, US",2025-11-17 02:55:00,"2025-11-16 18:55:00","VFR",13,12,170,3,NA,NA,1016.3,"METAR KF70 170255Z AUTO 17003KT 10SM SCT011 BKN060 OVC070 13/12 A3001 RMK AO2",2025-11-17 03:33:31.127329,2025-11-16 22:33:31.127377
"KFHU","Fort Huachuca/Libby AAF, AZ, US",2025-11-17 02:55:00,"2025-11-16 19:55:00","VFR",14.3,7.1,260,11,NA,NA,1018.4,"METAR KFHU 170255Z AUTO 26011KT 10SM BKN038 14/07 A3007 RMK AO2 SLP142 T01430071 50010",2025-11-17 03:33:31.134182,2025-11-16 22:33:31.134229
"KFFO","Wright Patterson AFB, OH, US",2025-11-17 02:55:00,"2025-11-16 21:55:00","VFR",3.7,-8.3,270,4,NA,NA,1013.6,"METAR KFFO 170255Z AUTO 27004KT 10SM CLR 04/M08 A2993 RMK AO2 SLP142 T00371083 52015",2025-11-17 03:33:31.140655,2025-11-16 22:33:31.140721
"KFAF","Fort Eustis/Felker AAF, VA, US",2025-11-17 02:55:00,"2025-11-16 21:55:00","VFR",11.1,-4.6,330,6,NA,NA,1006.2,"METAR KFAF 170255Z AUTO 33006KT 10SM CLR 11/M05 A2971 RMK AO2 SLP064 T01111046 52036 $",2025-11-17 03:33:31.14711,2025-11-16 22:33:31.147154
"KEWN","New Bern/Coastal Carolina Rgnl, NC, US",2025-11-17 02:54:00,"2025-11-16 21:54:00","VFR",15,-2.2,320,6,NA,NA,1008.2,"METAR KEWN 170254Z 32006KT 10SM CLR 15/M02 A2977 RMK AO2 SLP079 T01501022 51036",2025-11-17 03:33:31.15374,2025-11-16 22:33:31.153787
"KEVV","Evansville Rgnl, IN, US",2025-11-17 02:54:00,"2025-11-16 20:54:00","VFR",4.4,-2.8,0,0,NA,NA,1017,"METAR KEVV 170254Z 00000KT 10SM CLR 04/M03 A3003 RMK AO2 SLP169 T00441028 53006 $",2025-11-17 03:33:31.160286,2025-11-16 22:33:31.16033
"KEUG","Eugene/Mahlon Sweet Fld, OR, US",2025-11-17 02:54:00,"2025-11-16 18:54:00","MVFR",11.7,11.1,160,6,NA,7,1002.1,"METAR KEUG 170254Z 16006KT 7SM SCT019 BKN029 OVC040 12/11 A2959 RMK AO2 RAE03B39E52 SLP020 P0001 60001 T01170111 56005 $",2025-11-17 03:33:31.166749,2025-11-16 22:33:31.166794
"KFMN","Farmington/Four Corners Rgnl, NM, US",2025-11-17 02:53:00,"2025-11-16 19:53:00","VFR",7.8,6.1,40,5,NA,NA,1015.3,"METAR KFMN 170253Z 04005KT 10SM FEW050 BKN065 08/06 A2998 RMK AO2 SLP139 T00780061 51013",2025-11-17 03:33:31.173291,2025-11-16 22:33:31.173335
"KFDY","Findlay Arpt, OH, US",2025-11-17 02:53:00,"2025-11-16 21:53:00","VFR",0.6,-5,280,7,NA,NA,1012.6,"METAR KFDY 170253Z AUTO 28007KT 10SM CLR 01/M05 A2990 RMK AO2 SLP125 T00061050 51012",2025-11-17 03:33:31.179845,2025-11-16 22:33:31.179891
