"icao","site","observed_utc","observed_local","flight_category","temp_c","dewpoint_c","wind_dir_deg","wind_kts","gust_kts","vis_sm","altimeter_hpa","raw_text","fetched_at_utc","fetched_at_local"
"K4S1","Gold Beach Muni, OR, US",2025-09-24 04:14:00,"2025-09-23 21:14:00","IFR",14,12,330,2,NA,1,1011.9,"METAR K4S1 240414Z AUTO 33002KT 1SM BR SCT002 14/12 A2988 RMK AO2",2025-09-24 04:22:35.354942,2025-09-24 00:22:35.354985
"K3W7","Electric City/Grand Coulee Arpt, WA, US",2025-09-24 03:55:00,"2025-09-23 20:55:00","VFR",17,5,0,0,NA,NA,1019.4,"METAR K3W7 240355Z AUTO 00000KT 10SM CLR 17/05 A3010 RMK AO2",2025-09-24 04:22:35.36125,2025-09-24 00:22:35.361294
"K42A","Melbourne Muni, AR, US",2025-09-24 03:55:00,"2025-09-24 03:55:00","VFR",NA,NA,240,3,NA,NA,1013.3,"METAR K42A 240355Z AUTO 24003KT 10SM FEW041 FEW055 BKN090 A2992 RMK AO2",2025-09-24 04:22:35.367661,2025-09-24 00:22:35.36773
"K46U","Alpine Arpt, WY, US",2025-09-24 03:55:00,"2025-09-24 03:55:00","VFR",11,7,0,0,NA,NA,1029.9,"METAR K46U 240355Z AUTO 00000KT 10SM CLR 11/07 A3041 RMK A01",2025-09-24 04:22:35.374159,2025-09-24 00:22:35.374204
"K3S8","Grants Pass Arpt, OR, US",2025-09-24 03:55:00,"2025-09-23 20:55:00","VFR",22,7,0,0,NA,NA,1014.3,"METAR K3S8 240355Z AUTO 00000KT 10SM CLR 22/07 A2995 RMK AO2",2025-09-24 04:22:35.380595,2025-09-24 00:22:35.380637
"K49B","Sturgis Muni, SD, US",2025-09-24 03:55:00,"2025-09-24 03:55:00","VFR",14,12,270,9,NA,NA,1025.5,"METAR K49B 240355Z AUTO 27009KT 10SM FEW065 14/12 A3028 RMK AO2",2025-09-24 04:22:35.387048,2025-09-24 00:22:35.387093
"K5A9","Warm Springs/Roosevelt Muni, GA, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",21.9,18.2,0,0,NA,NA,1018.7,"METAR K5A9 240415Z AUTO 00000KT 10SM CLR 22/18 A3008 RMK AO2 T02190182",2025-09-24 04:22:36.542348,2025-09-24 00:22:36.542392
"K5R8","DeQuincey Ind Arpk, LA, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",25.6,24.8,0,0,NA,NA,1015.3,"METAR K5R8 240415Z AUTO 00000KT 10SM CLR 26/25 A2998 RMK AO2 T02560248",2025-09-24 04:22:36.54902,2025-09-24 00:22:36.549064
"K66R","Columbus/Well Arpt, TX, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",27,25,170,4,NA,NA,1014.3,"METAR K66R 240415Z AUTO 17004KT 10SM CLR 27/25 A2995 RMK AO2 T02700250",2025-09-24 04:22:36.55545,2025-09-24 00:22:36.555494
"K57C","East Troy Muni, WI, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",14.9,14.2,0,0,NA,NA,1017,"METAR K57C 240415Z AUTO 00000KT 10SM CLR 15/14 A3003 RMK AO2 T01490142",2025-09-24 04:22:36.561898,2025-09-24 00:22:36.561943
"K6B9","Skaneateles Arpt, NY, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","LIFR",15,15,0,0,NA,0.25,1016.7,"METAR K6B9 240415Z AUTO 00000KT M1/4SM FG VV000 15/15 A3002 RMK AO2",2025-09-24 04:22:36.568274,2025-09-24 00:22:36.568317
"K6R3","Cleveland Muni, TX, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",25.6,24,190,5,NA,NA,1014.6,"METAR K6R3 240415Z AUTO 19005KT 10SM CLR 26/24 A2996 RMK AO2 T02560240",2025-09-24 04:22:36.574724,2025-09-24 00:22:36.574769
"K5A6","Winona/Montgomery Cnty, MS, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",23.1,21.8,0,0,NA,NA,1015,"METAR K5A6 240415Z AUTO 00000KT 10SM BKN060 BKN070 OVC080 23/22 A2997 RMK AO2 T02310218",2025-09-24 04:22:36.581134,2025-09-24 00:22:36.581177
"K5H4","Harvey Muni, ND, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",12,12,0,0,NA,NA,1023.1,"METAR K5H4 240415Z AUTO 00000KT 10SM CLR 12/12 A3021 RMK AO2",2025-09-24 04:22:36.587543,2025-09-24 00:22:36.587586
"K6A1","Butler Muni, GA, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",24.3,17,70,3,NA,NA,1018.7,"METAR K6A1 240415Z AUTO 07003KT 10SM CLR 24/17 A3008 RMK AO2 T02430170",2025-09-24 04:22:36.594,2025-09-24 00:22:36.594044
"K60R","Navasota Muni, TX, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",27.3,27.1,170,8,NA,9,1013.6,"METAR K60R 240415Z AUTO 17008KT 9SM CLR 27/27 A2993 RMK AO2 SLP052 T02730271",2025-09-24 04:22:36.600379,2025-09-24 00:22:36.600422
"K6I2","Lebanon-Springfield/Hoerter Fld, KY, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",22,22,180,6,NA,NA,1016.3,"METAR K6I2 240415Z AUTO 18006KT 10SM CLR 22/22 A3001 RMK AO2",2025-09-24 04:22:36.617954,2025-09-24 00:22:36.617998
"K6S2","Florence Muni, OR, US",2025-09-24 04:15:00,"2025-09-23 21:15:00","LIFR",14,12,0,0,NA,6,1014.3,"METAR K6S2 240415Z AUTO 00000KT 6SM BR OVC002 14/12 A2995 RMK AO2",2025-09-24 04:22:36.624214,2025-09-24 00:22:36.624257
"K5C1","Boerne/Stage Fld, TX, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",27,22,160,8,NA,NA,1015,"METAR K5C1 240415Z AUTO 16008KT 10SM CLR 27/22 A2997 RMK AO1",2025-09-24 04:22:36.63083,2025-09-24 00:22:36.630872
"K6L4","Logan Cnty, WV, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",20,18,200,3,NA,NA,1017.7,"METAR K6L4 240415Z AUTO 20003KT 10SM CLR 20/18 A3005 RMK AO2",2025-09-24 04:22:36.637165,2025-09-24 00:22:36.637208
"K54J","DeFuniak Springs Muni, FL, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",22.2,22.2,0,0,NA,NA,1018,"METAR K54J 240415Z AUTO 00000KT 10SM CLR 22/22 A3006 RMK AO2 T02220222",2025-09-24 04:22:36.643659,2025-09-24 00:22:36.643727
"K6S0","Big Timber Arpt, MT, US",2025-09-24 03:55:00,"2025-09-24 03:55:00","VFR",10,5,230,8,NA,NA,1025.8,"METAR K6S0 240355Z AUTO 23008KT 10SM CLR 10/05 A3029 RMK A01",2025-09-24 04:22:36.650118,2025-09-24 00:22:36.650162
"K6E5","De Smet/Wilder Arpt, SD, US",2025-09-24 03:55:00,"2025-09-24 03:55:00","VFR",NA,NA,0,0,NA,8,1020.4,"METAR K6E5 240355Z AUTO 00000KT 8SM BKN100 A3013 RMK AO2",2025-09-24 04:22:36.656478,2025-09-24 00:22:36.656521
"K65S","Bonners Ferry/Boundary Cnty, ID, US",2025-09-24 03:55:00,"2025-09-24 03:55:00","VFR",14,8,0,0,NA,NA,1021.4,"METAR K65S 240355Z AUTO 00000KT 10SM CLR 14/08 A3016 RMK AO2",2025-09-24 04:22:36.662972,2025-09-24 00:22:36.663016
"K5T9","Maverick County Arpt, TX, US",2025-09-24 03:55:00,"2025-09-23 22:55:00","VFR",29,19,150,5,NA,NA,1011.3,"METAR K5T9 240355Z AUTO 15005KT 10SM CLR 29/19 A2986 RMK A01",2025-09-24 04:22:36.669444,2025-09-24 00:22:36.669488
"K81R","San Saba Muni, TX, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",29.3,19.5,150,3,NA,NA,1014.3,"METAR K81R 240415Z AUTO 15003KT 10SM CLR 29/19 A2995 RMK AO2 PWINO T02930195",2025-09-24 04:22:37.817463,2025-09-24 00:22:37.817506
"K8T6","George West/Live Oak Cnty, TX, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",29,25,140,10,NA,NA,1013,"METAR K8T6 240415Z AUTO 14010KT 10SM CLR 29/25 A2991 RMK AO2",2025-09-24 04:22:37.823935,2025-09-24 00:22:37.823978
"K77S","Creswell/Hobby Fld, OR, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",15,12,0,0,NA,NA,1014.3,"METAR K77S 240415Z AUTO 00000KT 10SM CLR 15/12 A2995 RMK A01",2025-09-24 04:22:37.830324,2025-09-24 00:22:37.830367
"K74V","Roosevelt Muni, UT, US",2025-09-24 04:15:00,"2025-09-23 22:15:00",NA,14,8,10,4,NA,NA,1030.2,"METAR K74V 240415Z AUTO 01004KT 10SM 14/08 A3042 RMK AO2",2025-09-24 04:22:37.83675,2025-09-24 00:22:37.836795
"K96D","Walhalla Muni, ND, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",13,13,0,0,NA,NA,1020.7,"METAR K96D 240415Z AUTO 00000KT 10SM CLR 13/13 A3014 RMK AO2",2025-09-24 04:22:37.843147,2025-09-24 00:22:37.843192
"K8B0","Rangeley/Bean Muni, ME, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","LIFR",12,12,0,0,NA,0.25,1019,"METAR K8B0 240415Z AUTO 00000KT M1/4SM FG BKN001 BKN030 12/12 A3009 RMK AO2",2025-09-24 04:22:37.84954,2025-09-24 00:22:37.849585
"K7L2","Linton Muni, ND, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",14,14,0,0,NA,NA,1023.1,"METAR K7L2 240415Z AUTO 00000KT 10SM CLR 14/14 A3021 RMK AO2",2025-09-24 04:22:37.855936,2025-09-24 00:22:37.85598
"K7W6","Engelhard/Hyde Cnty, NC, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","MVFR",20.7,20.3,0,0,NA,5,1018.4,"METAR K7W6 240415Z AUTO 00000KT 5SM BR CLR 21/20 A3007 RMK AO2 T02070203",2025-09-24 04:22:37.862269,2025-09-24 00:22:37.862312
"K82C","Mauston/New Lisbon Arpt, WI, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",16.5,16.5,0,0,NA,NA,1018,"METAR K82C 240415Z AUTO 00000KT 10SM OVC041 17/17 A3006 RMK AO2 T01650165",2025-09-24 04:22:37.86966,2025-09-24 00:22:37.869758
"K8W2","New Market Arpt, VA, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","LIFR",NA,NA,0,0,NA,0.25,1017.7,"METAR K8W2 240415Z AUTO 00000KT 1/4SM OVC004 A3005 RMK AO1",2025-09-24 04:22:37.887263,2025-09-24 00:22:37.887305
"K79S","Fort Benton Arpt, MT, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",14.4,-0.3,200,3,NA,NA,1019.7,"METAR K79S 240415Z AUTO 20003KT 10SM CLR 14/M00 A3011 RMK AO2 T01441003",2025-09-24 04:22:37.893619,2025-09-24 00:22:37.893678
"K82V","Pine Bluffs Muni, WY, US",2025-09-24 04:15:00,"2025-09-24 04:15:00",NA,11,10,320,3,NA,NA,1028.9,"METAR K82V 240415Z AUTO 32003KT 10SM 11/10 A3038 RMK AO2",2025-09-24 04:22:37.900004,2025-09-24 00:22:37.900049
"K8D3","Sisseton Muni, SD, US",2025-09-24 03:56:00,"2025-09-24 03:56:00",NA,17.8,15,330,7,NA,NA,1019,"METAR K8D3 240356Z AUTO 33007KT 18/15 A3009 RMK AO1 SLP177 T01780150",2025-09-24 04:22:37.90656,2025-09-24 00:22:37.906613
"K79J","Andalusia/Benton Fld, AL, US",2025-09-24 03:56:00,"2025-09-24 03:56:00","VFR",26.1,21.1,0,0,NA,NA,1017.4,"METAR K79J 240356Z AUTO 00000KT 10SM CLR 26/21 A3004 RMK AO2 SLP167 T02610211 TSNO",2025-09-24 04:22:37.913176,2025-09-24 00:22:37.913219
"K7S0","Ronan Aprt, MT, US",2025-09-24 03:55:00,"2025-09-24 03:55:00","VFR",8,6,40,6,NA,NA,1022.4,"METAR K7S0 240355Z AUTO 04006KT 10SM CLR 08/06 A3019 RMK A01",2025-09-24 04:22:37.91956,2025-09-24 00:22:37.919603
"K8V7","Springfield Muni, CO, US",2025-09-24 03:55:00,"2025-09-24 03:55:00","VFR",13,10,310,15,NA,NA,1024.8,"METAR K8V7 240355Z AUTO 31015KT 10SM SCT036 13/10 A3026 RMK AO2",2025-09-24 04:22:37.925971,2025-09-24 00:22:37.926017
"K8A3","Livingston Muni, TN, US",2025-09-24 03:55:00,"2025-09-24 03:55:00","MVFR",21,19,220,7,NA,3,1017,"METAR K8A3 240355Z AUTO 22007KT 3SM BR FEW003 BKN032 OVC110 21/19 A3003 RMK A01 P0003",2025-09-24 04:22:37.93234,2025-09-24 00:22:37.932384
"KARG","Walnut Ridge Rgnl, AR, US",2025-09-24 04:21:00,"2025-09-23 23:21:00","VFR",21,21,0,0,NA,NA,1014,"SPECI KARG 240421Z AUTO 00000KT 10SM SCT007 BKN100 21/21 A2994 RMK AO2 $",2025-09-24 04:22:39.309632,2025-09-24 00:22:39.309692
"KAPN","Alpena Cnty Rgnl, MI, US",2025-09-24 04:20:00,"2025-09-24 00:20:00","MVFR",13.9,13.9,0,0,NA,9,1017,"SPECI KAPN 240420Z AUTO 00000KT 9SM BKN021 14/14 A3003 RMK AO2 VIS 1 1/2 RY 19 T01390139",2025-09-24 04:22:39.316157,2025-09-24 00:22:39.3162
"KAFP","Wadesboro/Anson Cnty, NC, US",2025-09-24 04:19:00,"2025-09-24 04:19:00","VFR",19.2,15.5,0,0,NA,NA,1017.7,"METAR KAFP 240419Z AUTO 00000KT 10SM CLR 19/16 A3005 RMK AO2 T01920155",2025-09-24 04:22:39.322533,2025-09-24 00:22:39.322579
"KACK","Nantucket Mem Arpt, MA, US",2025-09-24 04:17:00,"2025-09-24 00:17:00","VFR",18.9,18.3,250,8,NA,NA,1017,"SPECI KACK 240417Z AUTO 25008KT 10SM FEW005 BKN120 19/18 A3003 RMK AO2 T01890183",2025-09-24 04:22:39.328959,2025-09-24 00:22:39.329004
"KARV","Woodruff/Lakeland Arpt, WI, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","IFR",12.4,12.4,0,0,NA,NA,1020.1,"METAR KARV 240415Z AUTO 00000KT 10SM BKN005 12/12 A3012 RMK AO2 T01240124",2025-09-24 04:22:39.335366,2025-09-24 00:22:39.335411
"KAAA","Lincoln/Logan Cnty, IL, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",20.1,20.1,260,3,NA,NA,1015,"METAR KAAA 240415Z AUTO 26003KT 10SM -RA OVC100 20/20 A2997 RMK AO2 T02010201",2025-09-24 04:22:39.34181,2025-09-24 00:22:39.341854
"KAQX","Allendale Cnty Arpt, SC, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",23,22,0,0,NA,NA,1017.7,"METAR KAQX 240415Z AUTO 00000KT 10SM CLR 23/22 A3005 RMK AO2",2025-09-24 04:22:39.359235,2025-09-24 00:22:39.359281
"KACB","Bellaire/Antrim Cnty, MI, US",2025-09-24 04:15:00,"2025-09-24 00:15:00","MVFR",15,14.9,0,0,NA,NA,1017,"METAR KACB 240415Z AUTO 00000KT 10SM SCT013 OVC022 15/15 A3003 RMK AO2 T01500149",2025-09-24 04:22:39.365659,2025-09-24 00:22:39.365724
"KAJG","Mount Carmel Muni, IL, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",20.8,20.4,40,4,NA,NA,1015,"METAR KAJG 240415Z AUTO 04004KT 10SM DZ OVC065 21/20 A2997 RMK AO2 T02080204",2025-09-24 04:22:39.371975,2025-09-24 00:22:39.37202
"KAJR","Cornelia/Habersham Cnty, GA, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",20,18.1,0,0,NA,NA,1019.7,"METAR KAJR 240415Z AUTO 00000KT 10SM CLR 20/18 A3011 RMK AO2 T02000181",2025-09-24 04:22:39.378303,2025-09-24 00:22:39.378346
"KADM","Ardmore Muni, OK, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","VFR",25,21,20,8,NA,NA,1013.6,"METAR KADM 240415Z AUTO 02008KT 10SM BKN070 BKN085 OVC100 25/21 A2993 RMK AO2",2025-09-24 04:22:39.384735,2025-09-24 00:22:39.384782
"K9V9","Chamberlain Muni, SD, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",18.5,13.3,340,4,NA,NA,1022.4,"METAR K9V9 240415Z AUTO 34004KT 10SM SCT065 SCT090 19/13 A3019 RMK AO2 T01850133",2025-09-24 04:22:39.391134,2025-09-24 00:22:39.391179
"KAFO","Afton Muni, WY, US",2025-09-24 04:15:00,"2025-09-23 22:15:00","VFR",8,4,0,0,NA,NA,1030.6,"METAR KAFO 240415Z AUTO 00000KT 10SM CLR 08/04 A3043 RMK AO2",2025-09-24 04:22:39.397608,2025-09-24 00:22:39.397654
"KAIK","Aiken Muni, GA, US",2025-09-24 04:15:00,"2025-09-24 00:15:00","VFR",20.3,17.8,0,0,NA,NA,1018.7,"METAR KAIK 240415Z AUTO 00000KT 10SM CLR 20/18 A3008 RMK AO2 T02030178",2025-09-24 04:22:39.404076,2025-09-24 00:22:39.404122
"KADS","Dallas/Addison Arpt, TX, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","VFR",32,22,NA,3,NA,NA,1012.3,"METAR KADS 240415Z AUTO VRB03KT 10SM SCT070 BKN080 32/22 A2989 RMK AO2 PRESRR",2025-09-24 04:22:39.41054,2025-09-24 00:22:39.410584
"KAQO","Llano Muni, TX, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",27,19,0,0,NA,NA,1014,"METAR KAQO 240415Z AUTO 00000KT 10SM CLR 27/19 A2994 RMK AO2 LTG DSNT N",2025-09-24 04:22:39.416989,2025-09-24 00:22:39.417037
"KAIB","Nucla/Hopkins Fld, CO, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",13.5,3.1,0,0,NA,NA,1029.5,"METAR KAIB 240415Z AUTO 00000KT 10SM CLR 14/03 A3040 RMK AO2 T01350031",2025-09-24 04:22:39.423436,2025-09-24 00:22:39.423481
"KANK","Salida/Alexander Fld, CO, US",2025-09-24 04:15:00,"2025-09-23 22:15:00","VFR",9.4,2,280,4,NA,NA,1030.9,"METAR KANK 240415Z AUTO 28004KT 10SM OVC070 09/02 A3044 RMK AO2 T00940020 $",2025-09-24 04:22:39.429891,2025-09-24 00:22:39.429934
"KAJZ","Delta/Blake Fld, CO, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",14.4,3.8,0,0,NA,NA,1027.5,"METAR KAJZ 240415Z AUTO 00000KT 10SM CLR 14/04 A3034 RMK AO2 T01440038 PWINO",2025-09-24 04:22:39.436321,2025-09-24 00:22:39.436365
"KACQ","Waseca Muni, MN, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",13,13,20,3,NA,NA,1019.7,"METAR KACQ 240415Z AUTO 02003KT 10SM CLR 13/13 A3011 RMK AO2",2025-09-24 04:22:39.442845,2025-09-24 00:22:39.442889
"KAIO","Atlantic Muni, IA, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","VFR",17,17,20,3,NA,NA,1017.4,"METAR KAIO 240415Z AUTO 02003KT 10SM CLR 17/17 A3004 RMK AO2",2025-09-24 04:22:39.449258,2025-09-24 00:22:39.449302
"KAHQ","Wahoo Muni, NE, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",17,15.1,340,5,NA,NA,1018.4,"METAR KAHQ 240415Z AUTO 34005KT 10SM CLR 17/15 A3007 RMK AO2 T01700151",2025-09-24 04:22:39.455797,2025-09-24 00:22:39.455841
"KALN","Alton/St Louis Rgnl, IL, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","MVFR",20,19.5,NA,NA,NA,5,1015.3,"METAR KALN 240415Z 5SM RA SCT012 SCT045 OVC060 20/20 A2998 RMK AO2 T02000195",2025-09-24 04:22:39.462132,2025-09-24 00:22:39.462175
"KAIG","Antigo/Langlade Cnty, WI, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",11.5,11.5,10,3,NA,NA,1019.7,"METAR KAIG 240415Z AUTO 01003KT 10SM CLR 12/12 A3011 RMK AO2 T01150115",2025-09-24 04:22:39.468538,2025-09-24 00:22:39.468583
"KADH","Ada Muni, OK, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","MVFR",24,24,360,9,NA,NA,1014.3,"METAR KADH 240415Z AUTO 36009KT 10SM OVC019 24/24 A2995 RMK AO2",2025-09-24 04:22:39.474941,2025-09-24 00:22:39.474985
"KARM","Wharton Rgnl, TX, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","MVFR",26.6,24.5,170,4,NA,3,1014.3,"METAR KARM 240415Z AUTO 17004KT 3SM BR CLR 27/25 A2995 RMK AO2 T02660245 TSNO",2025-09-24 04:22:39.492234,2025-09-24 00:22:39.492278
"KAMN","Alma/Gratiot Communi, MI, US",2025-09-24 04:15:00,"2025-09-24 00:15:00","VFR",18,14,20,8,NA,NA,1016,"METAR KAMN 240415Z AUTO 02008KT 10SM CLR 18/14 A3000 RMK AO2",2025-09-24 04:22:39.498714,2025-09-24 00:22:39.498764
"KASL","Marshall/Harrison Cnty, TX, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","VFR",26.6,24.8,180,5,NA,NA,1013.3,"METAR KASL 240415Z AUTO 18005KT 10SM CLR 27/25 A2992 RMK AO2 T02660248 $",2025-09-24 04:22:39.505063,2025-09-24 00:22:39.505107
"K9Y1","Killdeer/Dunn Cnty, ND, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",10,9,300,2,NA,NA,1024.1,"METAR K9Y1 240415Z AUTO 30002KT 10SM CLR 10/09 A3024 RMK AO2",2025-09-24 04:22:39.511414,2025-09-24 00:22:39.511459
"KAIT","Aitkin Muni, MN, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","MVFR",11,11,0,0,NA,5,1020.4,"METAR KAIT 240415Z AUTO 00000KT 5SM BR CLR 11/11 A3013 RMK AO2",2025-09-24 04:22:39.517832,2025-09-24 00:22:39.517878
"KANE","Blaine/Anoka Cnty, MN, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",17,16,0,0,NA,NA,1019.4,"METAR KANE 240415Z AUTO 00000KT 10SM CLR 17/16 A3010 RMK AO2",2025-09-24 04:22:39.524338,2025-09-24 00:22:39.524382
"KACP","Oakdale/Parish Arpt, LA, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",25,23,0,0,NA,NA,1015.7,"METAR KACP 240415Z AUTO 00000KT 10SM CLR 25/23 A2999 RMK AO2",2025-09-24 04:22:39.530797,2025-09-24 00:22:39.530845
"KANQ","Angola/Tri-State Arpt, IN, US",2025-09-24 04:15:00,"2025-09-24 00:15:00","VFR",18,18,0,0,NA,7,1015.7,"METAR KANQ 240415Z AUTO 00000KT 7SM FEW070 OVC080 18/18 A2999 RMK AO2",2025-09-24 04:22:39.537238,2025-09-24 00:22:39.537281
"KAGO","Magnolia Muni, AR, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","VFR",26,24,170,5,NA,NA,1013,"METAR KAGO 240415Z AUTO 17005KT 10SM CLR 26/24 A2991 RMK A01",2025-09-24 04:22:39.543726,2025-09-24 00:22:39.543775
"KAID","Anderson Muni, IN, US",2025-09-24 04:15:00,"2025-09-24 00:15:00","VFR",20.5,18.4,0,0,NA,NA,1015,"METAR KAID 240415Z AUTO 00000KT 10SM -RA OVC120 21/18 A2997 RMK AO2 T02050184",2025-09-24 04:22:39.550448,2025-09-24 00:22:39.550493
"KAKO","Akron/Plains Rgnl, CO, US",2025-09-24 04:15:00,"2025-09-23 22:15:00","VFR",11.1,10.6,310,8,NA,9,1027.2,"SPECI KAKO 240415Z AUTO 31008KT 9SM FEW009 OVC090 11/11 A3033 RMK AO2 T01110106",2025-09-24 04:22:39.556907,2025-09-24 00:22:39.556952
"KAEG","Albuquerque/Double Eagle Arpt, NM, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",16.4,-3,340,12,NA,NA,1025.5,"METAR KAEG 240415Z AUTO 34012KT 10SM CLR 16/M03 A3028 RMK AO2 T01641030",2025-09-24 04:22:39.563429,2025-09-24 00:22:39.563474
"KACJ","Americus/Carter Rgnl, GA, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",22,20.7,0,0,NA,NA,1016.7,"METAR KACJ 240415Z AUTO 00000KT 10SM CLR 22/21 A3002 RMK AO2 T02200207",2025-09-24 04:22:39.569914,2025-09-24 00:22:39.56996
"KAEJ","Buena Vista/Central Colorado Rgnl, CO, US",2025-09-24 04:15:00,"2025-09-24 04:15:00",NA,8.5,1.5,330,9,NA,NA,1031.9,"METAR KAEJ 240415Z AUTO 33009KT OVC065 09/02 A3047 RMK AO2 T00850015 PWINO",2025-09-24 04:22:39.576302,2025-09-24 00:22:39.576345
"KADC","Wadena Muni, MN, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",17,14,0,0,NA,NA,1020.1,"METAR KADC 240415Z AUTO 00000KT 10SM SCT050 SCT070 17/14 A3012 RMK AO2",2025-09-24 04:22:39.582775,2025-09-24 00:22:39.582819
"KAEL","Albert Lea Muni, MN, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","MVFR",14,NA,0,0,NA,4,1019.4,"METAR KAEL 240415Z AUTO 00000KT 4SM HZ CLR 14/ A3010 RMK AO2 TSNO",2025-09-24 04:22:39.589165,2025-09-24 00:22:39.589207
"KADU","Audubon Cnty Arpt, IA, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",18,16,360,5,NA,NA,1018.4,"METAR KADU 240415Z AUTO 36005KT 10SM SCT049 SCT060 BKN070 18/16 A3007 RMK AO2 PWINO",2025-09-24 04:22:39.595587,2025-09-24 00:22:39.595631
"KAFK","Nebraska City Muni, NE, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",18,18,360,3,NA,7,1017.7,"METAR KAFK 240415Z AUTO 36003KT 7SM CLR 18/18 A3005 RMK AO2 T01800180",2025-09-24 04:22:39.602007,2025-09-24 00:22:39.602051
"KALX","Alexander City/Russell Fld, AL, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","VFR",21.5,19.5,0,0,NA,NA,1017.4,"METAR KALX 240415Z AUTO 00000KT 10SM CLR 22/20 A3004 RMK AO2 T02150195",2025-09-24 04:22:39.608554,2025-09-24 00:22:39.6086
"KASN","Talladega Muni, AL, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","VFR",23,21,80,2,NA,NA,1016.7,"METAR KASN 240415Z AUTO 08002KT 10SM CLR 23/21 A3002 RMK AO2",2025-09-24 04:22:39.625753,2025-09-24 00:22:39.625798
"KANW","Ainsworth Muni, NE, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","VFR",15.3,12.6,310,4,NA,NA,1023.1,"METAR KANW 240415Z AUTO 31004KT 10SM SCT090 15/13 A3021 RMK AO2 T01530126",2025-09-24 04:22:39.632201,2025-09-24 00:22:39.632246
"KAAS","Campbellsville/Taylor Cnty, KY, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","MVFR",19,18,210,4,NA,7,1018.4,"METAR KAAS 240415Z AUTO 21004KT 7SM SCT007 BKN025 OVC080 19/18 A3007 RMK AO1",2025-09-24 04:22:39.638477,2025-09-24 00:22:39.638519
