"icao","site","observed_utc","observed_local","flight_category","temp_c","dewpoint_c","wind_dir_deg","wind_kts","gust_kts","vis_sm","altimeter_hpa","raw_text","fetched_at_utc","fetched_at_local"
"KN03","Cortland/Cortland Cnty, NY, US",2025-10-30 12:35:00,"2025-10-30 08:35:00","MVFR",5,5,50,10,NA,NA,1009.6,"METAR KN03 301235Z AUTO 05010KT 10SM RA SCT008 OVC012 05/05 A2981 RMK AO2",2025-10-30 12:52:45.215847,2025-10-30 08:52:45.215891
"KMUT","Muscatine Muni, IA, US",2025-10-30 12:35:00,"2025-10-30 07:35:00",NA,2,2,0,0,NA,NA,1016.7,"METAR KMUT 301235Z AUTO 00000KT 10SM 02/02 A3002 RMK AO2 PWINO",2025-10-30 12:52:45.22243,2025-10-30 08:52:45.222479
"KMYZ","Marysville Muni, KS, US",2025-10-30 12:35:00,"2025-10-30 12:35:00","LIFR",-2,-3,0,0,NA,0.25,1019.7,"METAR KMYZ 301235Z AUTO 00000KT 1/4SM FZFG OVC001 M02/M03 A3011 RMK AO2",2025-10-30 12:52:45.228877,2025-10-30 08:52:45.228921
"KMPZ","Mount Pleasant Muni, IA, US",2025-10-30 12:30:00,"2025-10-30 07:30:00","VFR",2,1,300,6,NA,NA,1017,"METAR KMPZ 301230Z AUTO 30006KT 10SM CLR 02/01 A3003 RMK AO2",2025-10-30 12:52:45.246942,2025-10-30 08:52:45.246985
"KMNN","Marion Muni, OH, US",2025-10-30 12:26:00,"2025-10-30 08:26:00","IFR",7.2,6.7,20,8,NA,6,1003.5,"SPECI KMNN 301226Z AUTO 02008KT 6SM -RA BR BKN007 OVC026 07/07 A2963 RMK AO2 P0002 T00720067",2025-10-30 12:52:45.253105,2025-10-30 08:52:45.253148
"KMKC","Kansas City/Wheeler Downtown Arpt, MO, US",2025-10-30 12:25:00,"2025-10-30 07:25:00","LIFR",4.4,3.9,260,3,NA,6,1019,"SPECI KMKC 301225Z 26003KT 6SM BR BKN004 04/04 A3009 RMK AO2 T00440039",2025-10-30 12:52:45.259259,2025-10-30 08:52:45.259301
"KMPO","Mount Pocono Muni, PA, US",2025-10-30 12:25:00,"2025-10-30 08:25:00","LIFR",6.7,6.1,80,14,26,0.75,1007.9,"SPECI KMPO 301225Z AUTO 08014G26KT 3/4SM -RA BR VV003 07/06 A2976 RMK AO2 PK WND 07036/1207 P0013 T00670061",2025-10-30 12:52:45.26546,2025-10-30 08:52:45.265503
"KMGY","Dayton/Wright Brothers Arpt, OH, US",2025-10-30 12:25:00,"2025-10-30 08:25:00","IFR",7.2,7.2,360,9,NA,1.25,1004.1,"SPECI KMGY 301225Z AUTO 36009KT 1 1/4SM -RA BR BKN006 OVC011 07/07 A2965 RMK AO2 P0002 T00720072",2025-10-30 12:52:45.271656,2025-10-30 08:52:45.271698
"KMXF","Maxwell AFB, AL, US",2025-10-30 12:22:00,"2025-10-30 07:22:00","MVFR",12,10,290,8,NA,NA,1010.6,"SPECI KMXF 301222Z AUTO 29008KT 10SM FEW008 OVC026 12/10 A2984 RMK AO2 DZB1155E07 SLP107",2025-10-30 12:52:45.278045,2025-10-30 08:52:45.278091
"KMTH","Marathon Arpt, FL, US",2025-10-30 12:20:00,"2025-10-30 08:20:00","VFR",23.3,21.1,350,8,19,NA,1011.6,"SPECI KMTH 301220Z AUTO 35008G19KT 10SM BKN031 OVC037 23/21 A2987 RMK AO2 T02330211",2025-10-30 12:52:45.284364,2025-10-30 08:52:45.284428
"KMJX","Toms River/Miller Arpt, NJ, US",2025-10-30 12:20:00,"2025-10-30 08:20:00","IFR",14,14,100,13,20,4,1009.2,"SPECI KMJX 301220Z AUTO 10013G20KT 4SM RA BR OVC006 14/14 A2980 RMK AO2 PNO $",2025-10-30 12:52:45.290635,2025-10-30 08:52:45.290677
"KMRF","Marfa Muni, TX, US",2025-10-30 12:01:00,"2025-10-30 07:01:00","VFR",-2.8,-6.7,20,3,NA,NA,1024.5,"METAR KMRF 301201Z AUTO 02003KT 10SM CLR M03/M07 A3025 RMK AO2 SLP228 T10281067 10006 21028 56012 FZRANO $",2025-10-30 12:52:45.296911,2025-10-30 08:52:45.296955
"KMTN","Baltimore/Martin State Arpt, MD, US",2025-10-30 11:59:00,"2025-10-30 07:59:00","IFR",16,15,130,13,22,5,1002.5,"METAR KMTN 301159Z 13013G22KT 5SM RA BKN008 BKN013 OVC024 16/15 A2960",2025-10-30 12:52:45.303128,2025-10-30 08:52:45.30317
"KMRH","Beaufort/Smith Fld, NC, US",2025-10-30 11:58:00,"2025-10-30 11:58:00","VFR",17.8,17.8,200,4,NA,NA,1003.8,"METAR KMRH 301158Z AUTO 20004KT 10SM FEW026 OVC046 18/18 A2964 RMK AO2 RAB1059E55 SLP038 P0017 60017 70041 T01780178 10211 20172 53002 $",2025-10-30 12:52:45.30946,2025-10-30 08:52:45.309506
"KMNM","Menominee/Twin Cnty, MI, US",2025-10-30 11:57:00,"2025-10-30 06:57:00","VFR",0.6,0.6,330,7,NA,NA,1016.3,"METAR KMNM 301157Z AUTO 33007KT 10SM CLR 01/01 A3001 RMK AO2 SLP166 T00060006 10033 20000 58007 FZRANO $",2025-10-30 12:52:45.316049,2025-10-30 08:52:45.316092
"KMTW","Manitowoc Muni, WI, US",2025-10-30 11:56:00,"2025-10-30 06:56:00","VFR",1.1,1.1,330,4,NA,NA,1015.3,"METAR KMTW 301156Z AUTO 33004KT 10SM FEW022 01/01 A2998 RMK AO2 SLP159 T00110011 10050 21011 56008 FZRANO $",2025-10-30 12:52:45.322399,2025-10-30 08:52:45.322449
"KMTC","Selfridge ANGB, MI, US",2025-10-30 11:56:00,"2025-10-30 07:56:00","VFR",8.3,5.4,10,7,NA,NA,1008.5,"METAR KMTC 301156Z 01007KT 10SM OVC060 08/05 A2978 RMK AO2A SLP091 60002 70002 T00830054 10095 20069 56017 $",2025-10-30 12:52:45.328716,2025-10-30 08:52:45.328761
"KMQY","Smyrna Arpt, TN, US",2025-10-30 11:56:00,"2025-10-30 06:56:00","IFR",9.4,9.4,330,12,NA,6,1008.9,"METAR KMQY 301156Z 33012KT 6SM BR OVC009 09/09 A2979 RMK AO2 RAE26 CIG 008V013 SLP097 P0001 60003 70038 T00940094 10100 20094 51024",2025-10-30 12:52:45.334983,2025-10-30 08:52:45.335025
"KMML","Marshall Muni, MN, US",2025-10-30 11:56:00,"2025-10-30 06:56:00","VFR",0.6,0.6,220,4,NA,NA,1017,"METAR KMML 301156Z AUTO 22004KT 10SM CLR 01/01 A3003 RMK AO2 SLP181 T00060006 10022 21006 56021 FZRANO",2025-10-30 12:52:45.341615,2025-10-30 08:52:45.34166
"KMVN","Mount Vernon Arpt, IL, US",2025-10-30 11:56:00,"2025-10-30 11:56:00","VFR",6.1,5,0,0,NA,NA,1012.3,"METAR KMVN 301156Z AUTO 00000KT 10SM CLR 06/05 A2989 RMK AO2 SLPNO 60001 7//// T00610050 10089 20061 51008 $",2025-10-30 12:52:45.34791,2025-10-30 08:52:45.347956
"KMOB","Mobile Rgnl, AL, US",2025-10-30 11:56:00,"2025-10-30 06:56:00","MVFR",11.7,8.3,300,8,NA,NA,1014.3,"METAR KMOB 301156Z 30008KT 10SM BKN030 12/08 A2995 RMK AO2 SLP141 T01170083 10117 20094 53013 $",2025-10-30 12:52:45.354236,2025-10-30 08:52:45.35428
"KMKT","Mankato Rgnl, MN, US",2025-10-30 11:56:00,"2025-10-30 11:56:00","LIFR",1.7,1.7,270,6,NA,0.25,1017.7,"METAR KMKT 301156Z AUTO 27006KT 1/4SM FG OVC002 02/02 A3005 RMK AO2 SLP187 6//// 7//// T00170017 10033 20011 56009 FZRANO PNO $",2025-10-30 12:52:45.360573,2025-10-30 08:52:45.360619
"KMUO","Mountain Home AFB, ID, US",2025-10-30 11:55:00,"2025-10-30 05:55:00","VFR",-3.5,-5.8,70,3,NA,7,1026.8,"METAR KMUO 301155Z 07003KT 7SM CLR M03/M06 A3032 RMK AO2A SLP278 T10351058 10029 21039 56003 $",2025-10-30 12:52:45.378367,2025-10-30 08:52:45.378442
"KMUI","Fort Indiantown Gap/Muir AAF, PA, US",2025-10-30 11:55:00,"2025-10-30 07:55:00","IFR",11,10.7,60,16,24,3,1003.5,"METAR KMUI 301155Z 06016G24KT 3SM -RA BR OVC006 11/11 A2963 RMK AO2A LTG DSNT S SLP037 60063 70089 T01100107 10110 20092 57044",2025-10-30 12:52:45.384612,2025-10-30 08:52:45.384655
"KMKG","Muskegon Cnty Arpt, MI, US",2025-10-30 11:55:00,"2025-10-30 07:55:00","VFR",1.7,0.6,350,9,NA,NA,1013.6,"METAR KMKG 301155Z 35009KT 10SM FEW150 02/01 A2993 RMK AO2 SLP138 T00170006 10033 20011 56007",2025-10-30 12:52:45.390832,2025-10-30 08:52:45.390875
"KMIB","Minot AFB, ND, US",2025-10-30 11:55:00,"2025-10-30 06:55:00","VFR",3.2,-1,280,14,NA,NA,1013.3,"METAR KMIB 301155Z 28014KT 10SM SCT120 03/M01 A2992 RMK AO2A SLP149 T00321010 10064 20026 50001",2025-10-30 12:52:45.397057,2025-10-30 08:52:45.397099
"KMOT","Minot Intl, ND, US",2025-10-30 11:54:00,"2025-10-30 06:54:00","VFR",4.4,-1.1,260,16,25,NA,1014.3,"METAR KMOT 301154Z 26016G25KT 10SM CLR 04/M01 A2995 RMK AO2 PK WND 26026/1139 SLP157 70003 T00441011 10061 20039 53002",2025-10-30 12:52:45.403303,2025-10-30 08:52:45.403347
"KMTP","Montauk Arpt, NY, US",2025-10-30 11:54:00,"2025-10-30 07:54:00",NA,15,11.1,80,9,18,NA,1015.3,"METAR KMTP 301154Z AUTO 08009G18KT 15/11 A2998 RMK AO1 SLP151 60002 70002 T01500111 10150 20133 58014",2025-10-30 12:52:45.409716,2025-10-30 08:52:45.409762
"KMVL","Morrisville-Stowe State Arpt, VT, US",2025-10-30 11:54:00,"2025-10-30 07:54:00","VFR",0,-2.2,0,0,NA,NA,1018.4,"METAR KMVL 301154Z AUTO 00000KT 10SM FEW120 00/M02 A3007 RMK AO2 SLP191 I6000 T00001022 10000 21017 58012",2025-10-30 12:52:45.415994,2025-10-30 08:52:45.416039
"KMIW","Marshalltown Muni, IA, US",2025-10-30 11:53:00,"2025-10-30 11:53:00","LIFR",2.8,2.8,300,5,NA,0.25,1017,"METAR KMIW 301153Z AUTO 30005KT 1/4SM FG VV002 03/03 A3003 RMK AO2 SLP176 T00280028 10033 20000 58015",2025-10-30 12:52:45.422254,2025-10-30 08:52:45.422297
"KMKL","Jackson/McKellar Rgnl, TN, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",8.9,6.7,310,7,NA,NA,1013,"METAR KMKL 301153Z 31007KT 10SM CLR 09/07 A2991 RMK AO1 SLP128 60001 70023 T00890067 10106 20089 53024",2025-10-30 12:52:45.428514,2025-10-30 08:52:45.428557
"KMHE","Mitchell Muni, SD, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",2.8,-1.1,180,7,NA,NA,1017,"METAR KMHE 301153Z AUTO 18007KT 10SM BKN080 BKN110 03/M01 A3003 RMK AO2 SLP178 T00281011 10028 21028 58019",2025-10-30 12:52:45.434777,2025-10-30 08:52:45.434821
"KMTO","Mattoon/Coles Cnty, IL, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",4.4,3.3,330,11,NA,9,1011.9,"METAR KMTO 301153Z AUTO 33011KT 9SM CLR 04/03 A2988 RMK AO2 SLP120 T00440033 10061 20044 53009",2025-10-30 12:52:45.44097,2025-10-30 08:52:45.441012
"KMLU","Monroe Rgnl, LA, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",9.4,7.2,330,7,NA,NA,1018,"METAR KMLU 301153Z 33007KT 10SM CLR 09/07 A3006 RMK AO2 SLP177 T00940072 10117 20094 52012",2025-10-30 12:52:45.447228,2025-10-30 08:52:45.447272
"KMYF","San Diego/Montgomery Arpt, CA, US",2025-10-30 11:53:00,"2025-10-30 04:53:00","VFR",15.6,2.2,0,0,NA,NA,1014,"METAR KMYF 301153Z AUTO 00000KT 10SM CLR 16/02 A2994 RMK AO2 SLP132 T01560022 10194 20144 55003",2025-10-30 12:52:45.453486,2025-10-30 08:52:45.453532
"KMHT","Manchester Rgnl, NH, US",2025-10-30 11:53:00,"2025-10-30 07:53:00","VFR",6.7,4.4,40,3,NA,NA,1018.7,"METAR KMHT 301153Z 04003KT 10SM SCT025 OVC032 07/04 A3008 RMK AO2 SLP200 T00670044 10067 20039 58003",2025-10-30 12:52:45.459745,2025-10-30 08:52:45.459788
"KMWL","Mineral Wells Arpt, TX, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",3.3,-0.6,270,4,NA,NA,1021.4,"METAR KMWL 301153Z AUTO 27004KT 10SM CLR 03/M01 A3016 RMK AO2 SLP212 T00331006 10067 20022 53001",2025-10-30 12:52:45.46601,2025-10-30 08:52:45.466055
"KMSN","Madison/Dane Cnty Rgnl, WI, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",2.2,1.7,330,5,NA,NA,1015.7,"METAR KMSN 301153Z 33005KT 10SM CLR 02/02 A2999 RMK AO2 SLP161 T00220017 10028 20011 56004",2025-10-30 12:52:45.472279,2025-10-30 08:52:45.472322
"KMSY","New Orleans/Armstrong Intl, LA, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","MVFR",13.3,8.9,290,9,NA,NA,1017,"METAR KMSY 301153Z 29009KT 10SM BKN026 BKN038 13/09 A3003 RMK AO2 SLP170 T01330089 10144 20133 53015",2025-10-30 12:52:45.47859,2025-10-30 08:52:45.478634
"KMYV","Marysville/Yuba Cnty, CA, US",2025-10-30 11:53:00,"2025-10-30 04:53:00","VFR",10.6,9.4,0,0,NA,NA,1016.7,"METAR KMYV 301153Z AUTO 00000KT 10SM CLR 11/09 A3002 RMK AO2 SLP170 T01060094 10144 20094 58001 $",2025-10-30 12:52:45.484946,2025-10-30 08:52:45.48499
"KMMV","McMinnville Muni, OR, US",2025-10-30 11:53:00,"2025-10-30 11:53:00","VFR",7.2,3.3,350,6,NA,NA,1022.8,"METAR KMMV 301153Z AUTO 35006KT 10SM CLR 07/03 A3020 RMK AO2 SLP227 T00720033 10100 20072 56019",2025-10-30 12:52:45.502402,2025-10-30 08:52:45.502455
"KMSO","Missoula Intl, MT, US",2025-10-30 11:53:00,"2025-10-30 05:53:00","VFR",-2.2,-3.3,0,0,NA,NA,1029.5,"METAR KMSO 301153Z AUTO 00000KT 10SM CLR M02/M03 A3040 RMK AO2 SLP319 70002 T10221033 10039 21028 58003",2025-10-30 12:52:45.508836,2025-10-30 08:52:45.50888
"KMGW","Morgantown Muni, WV, US",2025-10-30 11:53:00,"2025-10-30 07:53:00","VFR",8.3,8.3,360,5,NA,NA,1002.1,"METAR KMGW 301153Z 36005KT 10SM FEW046 BKN075 OVC090 08/08 A2959 RMK AO2 RAE00B40E52 SLP023 P0001 60049 70063 T00830083 10100 20083 58014",2025-10-30 12:52:45.515108,2025-10-30 08:52:45.515152
"KMLB","Melbourne Intl, FL, US",2025-10-30 11:53:00,"2025-10-30 07:53:00","VFR",15.6,10.6,310,8,NA,NA,1010.9,"METAR KMLB 301153Z 31008KT 10SM BKN075 16/11 A2985 RMK AO2 SLP109 T01560106 10200 20156 53022 $",2025-10-30 12:52:45.521335,2025-10-30 08:52:45.521379
"KMKO","Muskogee/Davis Fld, OK, US",2025-10-30 11:53:00,"2025-10-30 11:53:00","VFR",5.6,3.9,310,5,NA,NA,1020.4,"METAR KMKO 301153Z AUTO 31005KT 10SM CLR 06/04 A3013 RMK AO2 SLP202 T00560039 10100 20056 53001",2025-10-30 12:52:45.527568,2025-10-30 08:52:45.527611
"KMLS","Miles City/Wiley Fld, MT, US",2025-10-30 11:53:00,"2025-10-30 05:53:00","VFR",3.3,-3.9,280,10,NA,NA,1022.1,"METAR KMLS 301153Z AUTO 28010KT 10SM CLR 03/M04 A3018 RMK AO2 SLP232 T00331039 10061 20011 51004",2025-10-30 12:52:45.533857,2025-10-30 08:52:45.533903
"KMLC","McAlester Rgnl, OK, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","VFR",3.3,2.2,0,0,NA,NA,1020.1,"METAR KMLC 301153Z AUTO 00000KT 10SM FEW070 SCT095 SCT110 03/02 A3012 RMK AO2 SLP199 T00330022 10106 20033 53002",2025-10-30 12:52:45.54021,2025-10-30 08:52:45.540254
"KMGM","Montgomery Rgnl, AL, US",2025-10-30 11:53:00,"2025-10-30 06:53:00","MVFR",11.1,10,290,9,NA,NA,1011.3,"METAR KMGM 301153Z 29009KT 10SM FEW005 BKN016 OVC024 11/10 A2986 RMK AO2 RAB1057E42 SLP112 P0001 60001 70020 T01110100 10111 20100 51016",2025-10-30 12:52:45.546521,2025-10-30 08:52:45.546566
"KMYR","Myrtle Beach Intl, SC, US",2025-10-30 11:53:00,"2025-10-30 07:53:00","VFR",12.2,10,280,10,NA,NA,1006.5,"METAR KMYR 301153Z 28010KT 10SM FEW015 12/10 A2972 RMK AO2 SLP063 60001 70001 T01220100 10172 20122 51019 $",2025-10-30 12:52:45.55279,2025-10-30 08:52:45.552834
"KMTJ","Montrose Rgnl, CO, US",2025-10-30 11:53:00,"2025-10-30 05:53:00","VFR",-1.7,-7.2,160,6,NA,NA,1026.2,"METAR KMTJ 301153Z AUTO 16006KT 10SM CLR M02/M07 A3030 RMK AO2 SLP238 T10171072 10017 21017 55003",2025-10-30 12:52:45.559059,2025-10-30 08:52:45.559102
"KMVY","Marthas Vineyard Arpt, MA, US",2025-10-30 11:53:00,"2025-10-30 07:53:00","MVFR",12.2,11.1,80,11,NA,NA,1016.7,"METAR KMVY 301153Z 08011KT 10SM OVC024 12/11 A3002 RMK AO2 SLP167 60000 T01220111 58011",2025-10-30 12:52:45.565325,2025-10-30 08:52:45.56537
"KMOD","Modesto/Sham Fld, CA, US",2025-10-30 11:53:00,"2025-10-30 04:53:00","MVFR",10,9.4,110,4,NA,5,1016.3,"METAR KMOD 301153Z 11004KT 5SM BR CLR 10/09 A3001 RMK AO2 SLP163 T01000094 10133 20100 58005 $",2025-10-30 12:52:45.57155,2025-10-30 08:52:45.571592
"KMLF","Milford Muni, UT, US",2025-10-30 11:52:00,"2025-10-30 11:52:00","VFR",-0.6,-7.8,0,0,NA,NA,1025.1,"METAR KMLF 301152Z AUTO 00000KT 10SM CLR M01/M08 A3027 RMK AO2 SLP234 T10061078 10028 21033 53002",2025-10-30 12:52:45.577874,2025-10-30 08:52:45.577918
"KMLI","Moline/Quad City Intl, IL, US",2025-10-30 11:52:00,"2025-10-30 06:52:00","VFR",2.8,1.7,0,0,NA,NA,1016,"METAR KMLI 301152Z 00000KT 10SM CLR 03/02 A3000 RMK AO2 SLP160 T00280017 10050 20000 50001",2025-10-30 12:52:45.584275,2025-10-30 08:52:45.584319
"KMKE","Milwaukee/Mitchell Intl, WI, US",2025-10-30 11:52:00,"2025-10-30 06:52:00","VFR",4.4,3.3,330,7,NA,NA,1014,"METAR KMKE 301152Z 33007KT 10SM FEW030 04/03 A2994 RMK AO2 SLP142 T00440033 10067 20044 58007",2025-10-30 12:52:45.590572,2025-10-30 08:52:45.590616
"KMWH","Moses Lake/Grant Cnty, WA, US",2025-10-30 11:52:00,"2025-10-30 04:52:00","VFR",-0.6,-1.7,340,6,NA,NA,1029.5,"METAR KMWH 301152Z AUTO 34006KT 10SM CLR M01/M02 A3040 RMK AO2 SLP302 60000 T10061017 10017 21006 58004",2025-10-30 12:52:45.596861,2025-10-30 08:52:45.596906
"KMYL","McCall Muni, ID, US",2025-10-30 11:51:00,"2025-10-30 05:51:00","VFR",-5,-6.1,0,0,NA,NA,1027.5,"METAR KMYL 301151Z AUTO 00000KT 10SM CLR M05/M06 A3034 RMK AO2 SNE1058B24E36 SLP292 P0000 60000 T10501061 10017 21050 58009",2025-10-30 12:52:45.603212,2025-10-30 08:52:45.603258
"KMWN","Mount Washington, NH, US",2025-10-30 11:47:00,"2025-10-30 11:47:00","VFR",0,-3,130,20,NA,80,NA,"METAR KMWN 301147Z 13020KT 80SM BKN/// BKN100 BKN120 BKN180 00/M03 RMK TPS LWR BKN040 PTCHY VLY FG SW-NE 4/005 10007 21009",2025-10-30 12:52:45.609492,2025-10-30 08:52:45.609535
"KOCF","Ocala Rgnl, FL, US",2025-10-30 12:51:00,"2025-10-30 08:51:00","VFR",12.2,6.7,320,6,NA,NA,1013.3,"METAR KOCF 301251Z 32006KT 10SM CLR 12/07 A2992 RMK AO2 SLP132 T01220067",2025-10-30 12:52:47.808262,2025-10-30 08:52:47.808305
"KNQA","Millington Rgnl, TN, US",2025-10-30 12:50:00,"2025-10-30 07:50:00","VFR",7,6,320,6,11,NA,1014.6,"METAR KNQA 301250Z 32006G11KT 10SM CLR 07/06 A2996",2025-10-30 12:52:47.814589,2025-10-30 08:52:47.814631
"KNJW","Meridian Range B, MS, US",2025-10-30 12:49:00,"2025-10-30 12:49:00","MVFR",9.4,7.2,290,7,NA,NA,1015.7,"SPECI KNJW 301249Z AUTO 29007KT 10SM FEW021 OVC029 09/07 A2999 RMK AO2 T00940072 ",2025-10-30 12:52:47.820906,2025-10-30 08:52:47.820949
"KNHK","Patuxent River NAS, MD, US",2025-10-30 12:48:00,"2025-10-30 08:48:00","IFR",18,18,140,10,NA,4,1001.4,"SPECI KNHK 301248Z 14010KT 4SM BR BKN006 OVC012 18/18 A2957 RMK AO2 PK WND 14028/1218 RAE07B26E36 CB DSNT W-NW T2 SET P0003 ",2025-10-30 12:52:47.827134,2025-10-30 08:52:47.827177
"KNFJ","Milton/Choctaw, FL, US",2025-10-30 12:48:00,"2025-10-30 12:48:00","MVFR",12.2,8.3,NA,NA,NA,NA,1014.3,"METAR KNFJ 301248Z AUTO 10SM OVC030 12/08 A2995 RMK AO2 SLP147 T01220083 $ ",2025-10-30 12:52:47.833418,2025-10-30 08:52:47.833463
"KNEW","New Orleans/Lakefront Arpt, LA, US",2025-10-30 12:48:00,"2025-10-30 07:48:00","MVFR",14,10,320,17,25,NA,1017,"SPECI KNEW 301248Z 32017G25KT 10SM BKN022 14/10 A3003 RMK AO1",2025-10-30 12:52:47.839731,2025-10-30 08:52:47.839775
"KNRA","Coupeville, Out, WA, US",2025-10-30 12:46:00,"2025-10-30 12:46:00","VFR",4.4,4.4,300,3,NA,NA,1027.5,"METAR KNRA 301246Z AUTO 30003KT 10SM CLR 04/04 A3034 RMK AO2 SLP216 T00440044 TSNO PNO $",2025-10-30 12:52:47.845992,2025-10-30 08:52:47.846035
"KNJM","Swansboro/Bogue Fld, NC, US",2025-10-30 12:46:00,"2025-10-30 12:46:00","MVFR",19,18,260,6,NA,7,1004.5,"SPECI KNJM 301246Z AUTO 26006KT 7SM SCT021 BKN026 19/18 A2966 RMK AO2 $",2025-10-30 12:52:47.852209,2025-10-30 08:52:47.852251
"KOCW","Washington/Warren Arpt, NC, US",2025-10-30 12:45:00,"2025-10-30 08:45:00","IFR",17.5,16.7,0,0,NA,NA,1004.1,"METAR KOCW 301245Z AUTO 00000KT 10SM OVC005 18/17 A2965 RMK AO2 T01750167",2025-10-30 12:52:47.858702,2025-10-30 08:52:47.858747
"KOAJ","Jacksonville/Ellis Arpt, NC, US",2025-10-30 12:45:00,"2025-10-30 08:45:00","IFR",16,16,240,8,NA,NA,1004.8,"SPECI KOAJ 301245Z 24008KT 10SM BKN006 OVC039 16/16 A2967 RMK AO2 CIG 004V009 $",2025-10-30 12:52:47.865314,2025-10-30 08:52:47.865359
"KNCA","New River MCAS, NC, US",2025-10-30 12:44:00,"2025-10-30 12:44:00","MVFR",17.2,16.7,260,10,NA,NA,1004.5,"SPECI KNCA 301244Z 26010KT 10SM BKN010 OVC037 17/17 A2966 RMK AO2 CIG 007V011 T01720167 $",2025-10-30 12:52:47.871804,2025-10-30 08:52:47.871848
"KNFE","Fentress, VA, US",2025-10-30 12:44:00,"2025-10-30 12:44:00","MVFR",19.4,18.3,NA,4,NA,NA,1003.5,"SPECI KNFE 301244Z AUTO VRB04KT 10SM -RA OVC014 19/18 A2963 RMK AO2 RAB35 P0001 T01940183",2025-10-30 12:52:47.878201,2025-10-30 08:52:47.878245
"KNEL","Lakehurst, NJ, US",2025-10-30 12:40:00,"2025-10-30 08:40:00","IFR",14.4,13.3,90,19,31,4,1007.5,"SPECI KNEL 301240Z 09019G31KT 4SM -RA BR OVC009 14/13 A2975 RMK AO2 PK WND 09032/1215 T01440133 PNO $",2025-10-30 12:52:47.884452,2025-10-30 08:52:47.884495
"KNYG","Quantico , VA, US",2025-10-30 12:38:00,"2025-10-30 12:38:00","MVFR",16.1,15,190,5,15,7,1001.4,"SPECI KNYG 301238Z 19005G15KT 7SM OVC013 16/15 A2957 RMK AO2 RAE01 P0000 T01610150",2025-10-30 12:52:47.890677,2025-10-30 08:52:47.89072
"KOEB","Coldwater/Branch Cnty, MI, US",2025-10-30 12:36:00,"2025-10-30 12:36:00","IFR",4,4,10,9,NA,NA,1009.9,"METAR KOEB 301236Z AUTO 01009KT 10SM BKN007 04/04 A2982 RMK AO2",2025-10-30 12:52:47.897012,2025-10-30 08:52:47.897057
"KN79","Shamokin/Northumberland Cnty, PA, US",2025-10-30 12:35:00,"2025-10-30 12:35:00","IFR",10.8,10.7,90,14,23,1,1002.8,"METAR KN79 301235Z AUTO 09014G23KT 1SM -RA BR CLR 11/11 A2961 RMK AO2 P0008 T01080107",2025-10-30 12:52:47.903404,2025-10-30 08:52:47.903453
"KO32","Reedley Muni, CA, US",2025-10-30 12:35:00,"2025-10-30 12:35:00","MVFR",10.6,10.6,90,3,NA,3,1016.7,"METAR KO32 301235Z AUTO 09003KT 3SM BR CLR 11/11 A3002 RMK AO2 T01060106",2025-10-30 12:52:47.922782,2025-10-30 08:52:47.922826
"KOGS","Ogdensburg Intl, NY, US",2025-10-30 12:35:00,"2025-10-30 08:35:00","MVFR",3,3,0,0,NA,4,1015,"METAR KOGS 301235Z AUTO 00000KT 4SM -RA BKN070 OVC085 03/03 A2997 RMK AO2",2025-10-30 12:52:47.92933,2025-10-30 08:52:47.929372
"KOEO","Osceola/Simenstad Muni, WI, US",2025-10-30 12:35:00,"2025-10-30 07:35:00","LIFR",NA,NA,0,0,NA,0.25,1017.7,"METAR KOEO 301235Z AUTO 00000KT M1/4SM OVC002 A3005 RMK AO2 PWINO",2025-10-30 12:52:47.935731,2025-10-30 08:52:47.935774
"KN38","Wellsboro/Grand Canyon Rgnl, PA, US",2025-10-30 12:35:00,"2025-10-30 12:35:00","LIFR",5,5,30,10,NA,1.25,1006.5,"METAR KN38 301235Z AUTO 03010KT 1 1/4SM RA OVC003 05/05 A2972 RMK AO2 LTG DSNT SW",2025-10-30 12:52:47.941965,2025-10-30 08:52:47.942007
"KOIC","Norwich/Eaton Arpt, NY, US",2025-10-30 12:35:00,"2025-10-30 08:35:00","MVFR",7,5,360,6,NA,NA,1011.3,"METAR KOIC 301235Z AUTO 36006KT 10SM -RA OVC013 07/05 A2986 RMK AO2",2025-10-30 12:52:47.948237,2025-10-30 08:52:47.94828
"KOCQ","Oconto/Blake Mem, WI, US",2025-10-30 12:35:00,"2025-10-30 12:35:00","VFR",0,-0.2,0,0,NA,NA,1015.7,"METAR KOCQ 301235Z AUTO 00000KT 10SM CLR 00/00 A2999 RMK AO1 T00001002",2025-10-30 12:52:47.954616,2025-10-30 08:52:47.954659
"KOBE","Okeechobee Cnty Arpt, FL, US",2025-10-30 12:35:00,"2025-10-30 08:35:00","VFR",16,13,340,5,NA,NA,1011.9,"METAR KOBE 301235Z AUTO 34005KT 10SM CLR 16/13 A2988 RMK AO2",2025-10-30 12:52:47.961004,2025-10-30 08:52:47.961046
