"icao","site","observed_utc","observed_local","flight_category","temp_c","dewpoint_c","wind_dir_deg","wind_kts","gust_kts","vis_sm","altimeter_hpa","raw_text","fetched_at_utc","fetched_at_local"
"KSMF","Sacramento Intl, CA, US",2025-11-03 13:53:00,"2025-11-03 05:53:00","VFR",12.8,9.4,170,5,NA,NA,1015.3,"METAR KSMF 031353Z 17005KT 10SM CLR 13/09 A2998 RMK AO2 SLP153 T01280094 $",2025-11-03 14:04:12.877291,2025-11-03 09:04:12.877338
"KSTC","St Cloud Rgnl, MN, US",2025-11-03 13:53:00,"2025-11-03 07:53:00","VFR",5,-2.8,290,12,NA,NA,1019.4,"METAR KSTC 031353Z 29012KT 10SM CLR 05/M03 A3010 RMK AO2 SLP207 T00501028",2025-11-03 14:04:12.884644,2025-11-03 09:04:12.88469
"KSTJ","St Joseph/Rosecrans Mem, MO, US",2025-11-03 13:53:00,"2025-11-03 07:53:00","VFR",3.3,2.2,0,0,NA,NA,1025.5,"METAR KSTJ 031353Z 00000KT 10SM CLR 03/02 A3028 RMK AO2 SLP257 T00330022",2025-11-03 14:04:12.891896,2025-11-03 09:04:12.891942
"KSMQ","Somerville/Somerset Arpt, NJ, US",2025-11-03 13:53:00,"2025-11-03 13:53:00","VFR",8.3,5,0,0,NA,NA,1021.4,"METAR KSMQ 031353Z AUTO 00000KT 10SM CLR 08/05 A3016 RMK AO2 SLP214 T00830050",2025-11-03 14:04:12.898781,2025-11-03 09:04:12.898825
"KSNS","Salinas Muni, CA, US",2025-11-03 13:53:00,"2025-11-03 05:53:00","LIFR",10.6,10.6,130,3,NA,0.25,1017,"METAR KSNS 031353Z AUTO 13003KT 1/4SM R31/2000V3000FT FG VV002 11/11 A3003 RMK AO2 SLP179 T01060106",2025-11-03 14:04:12.905652,2025-11-03 09:04:12.905698
"KSPG","St Petersburg/Whitted Arpt, FL, US",2025-11-03 13:53:00,"2025-11-03 08:53:00","VFR",20.6,13.3,360,15,25,NA,1021.1,"METAR KSPG 031353Z 36015G25KT 10SM CLR 21/13 A3015 RMK AO2 SLP208 T02060133",2025-11-03 14:04:12.913251,2025-11-03 09:04:12.913297
"KSWO","Stillwater Muni, OK, US",2025-11-03 13:53:00,"2025-11-03 07:53:00","VFR",10,6.7,170,6,NA,NA,1022.8,"METAR KSWO 031353Z 17006KT 10SM CLR 10/07 A3020 RMK AO2 SLP223 T01000067",2025-11-03 14:04:12.920573,2025-11-03 09:04:12.920619
"KTDZ","Toledo Executive Arpt, OH, US",2025-11-03 13:53:00,"2025-11-03 08:53:00","VFR",6.1,2.2,220,15,22,NA,1017.7,"METAR KTDZ 031353Z AUTO 22015G22KT 10SM OVC110 06/02 A3005 RMK AO2 SLP178 T00610022",2025-11-03 14:04:12.92757,2025-11-03 09:04:12.927618
"KSPI","Springfield/Lincoln Capital Arpt, IL, US",2025-11-03 13:52:00,"2025-11-03 07:52:00","VFR",6,2,240,6,NA,NA,1023.1,"METAR KSPI 031352Z 24006KT 10SM CLR 06/02 A3021",2025-11-03 14:04:12.934521,2025-11-03 09:04:12.934567
"KSUX","Sioux City/Day Fld, IA, US",2025-11-03 13:52:00,"2025-11-03 07:52:00","VFR",3.3,0,290,5,NA,NA,1025.8,"METAR KSUX 031352Z 29005KT 10SM CLR 03/00 A3029 RMK AO2 SLP268 T00330000",2025-11-03 14:04:12.941615,2025-11-03 09:04:12.941668
"KSPS","Wichita Falls Rgnl, TX, US",2025-11-03 13:52:00,"2025-11-03 07:52:00","VFR",10,6.7,180,9,NA,NA,1023.5,"METAR KSPS 031352Z 18009KT 10SM CLR 10/07 A3022 RMK AO2 SLP229 T01000067",2025-11-03 14:04:12.948709,2025-11-03 09:04:12.948756
"KTAN","Taunton Muni, MA, US",2025-11-03 13:52:00,"2025-11-03 13:52:00","VFR",9.4,5.6,150,6,NA,NA,1022.4,"METAR KTAN 031352Z AUTO 15006KT 10SM CLR 09/06 A3019 RMK AO2 SLP224 T00940056",2025-11-03 14:04:12.955643,2025-11-03 09:04:12.955691
"KSMX","Santa Maria/Hancock Fld, CA, US",2025-11-03 13:51:00,"2025-11-03 05:51:00","LIFR",11.7,11.7,30,3,NA,1.75,1018.4,"METAR KSMX 031351Z AUTO 03003KT 1 3/4SM BR OVC002 12/12 A3007 RMK AO2 SLP185 T01170117",2025-11-03 14:04:12.979797,2025-11-03 09:04:12.979848
"KSMO","Santa Monica Muni, CA, US",2025-11-03 13:51:00,"2025-11-03 05:51:00","IFR",15.6,13.9,0,0,NA,5,1018,"METAR KSMO 031351Z AUTO 00000KT 5SM BR OVC008 16/14 A3006 RMK AO2 SLP177 T01560139",2025-11-03 14:04:12.987662,2025-11-03 09:04:12.98771
"KSTL","St Louis/Lambert Intl, MO, US",2025-11-03 13:51:00,"2025-11-03 07:51:00","VFR",7.8,2.8,230,6,NA,NA,1023.8,"METAR KSTL 031351Z 23006KT 10SM SCT250 08/03 A3023 RMK AO2 SLP241 T00780028 $",2025-11-03 14:04:12.994954,2025-11-03 09:04:12.995001
"KSLK","Saranac Lake/Adirondack Rgnl, NY, US",2025-11-03 13:51:00,"2025-11-03 08:51:00","VFR",7.8,2.2,220,8,NA,NA,1015,"METAR KSLK 031351Z AUTO 22008KT 10SM CLR 08/02 A2997 RMK AO2 SLP165 T00780022",2025-11-03 14:04:13.001781,2025-11-03 09:04:13.00183
"KTEB","Teterboro Arpt, NJ, US",2025-11-03 13:51:00,"2025-11-03 08:51:00","VFR",11.1,6.1,0,0,NA,NA,1021.8,"METAR KTEB 031351Z 00000KT 10SM CLR 11/06 A3017 RMK AO2 SLP216 T01110061 $",2025-11-03 14:04:13.008707,2025-11-03 09:04:13.008755
"KSZT","Sandpoint Arpt, ID, US",2025-11-03 13:50:00,"2025-11-03 13:50:00","VFR",1,0,70,6,NA,NA,1020.1,"METAR KSZT 031350Z AUTO 07006KT 10SM BKN110 01/00 A3012 RMK AO2",2025-11-03 14:04:13.015529,2025-11-03 09:04:13.015574
"KT41","La Porte Muni, TX, US",2025-11-03 13:50:00,"2025-11-03 13:50:00","VFR",14.7,11.4,70,3,NA,NA,1027.5,"METAR KT41 031350Z AUTO 07003KT 10SM CLR 15/11 A3034 RMK AO2 TSNO T01470114",2025-11-03 14:04:13.022314,2025-11-03 09:04:13.02236
"KSUA","Stuart/Witham Fld, FL, US",2025-11-03 13:47:00,"2025-11-03 08:47:00","VFR",24,21,340,5,NA,NA,1019.4,"METAR KSUA 031347Z 34005KT 10SM FEW030 24/21 A3010",2025-11-03 14:04:13.029124,2025-11-03 09:04:13.029174
"KSVH","Statesville Muni, NC, US",2025-11-03 13:46:00,"2025-11-03 08:46:00","VFR",10,5,320,4,NA,NA,1023.5,"METAR KSVH 031346Z AUTO 32004KT 10SM CLR 10/05 A3022 RMK AO2",2025-11-03 14:04:13.03615,2025-11-03 09:04:13.036199
"KSWF","Newburgh/Stewart Intl, NY, US",2025-11-03 13:45:00,"2025-11-03 08:45:00","VFR",8,5,0,0,NA,NA,1021.1,"METAR KSWF 031345Z 00000KT 10SM BKN070 08/05 A3015",2025-11-03 14:04:13.043194,2025-11-03 09:04:13.043241
"KSRE","Seminole Muni, OK, US",2025-11-03 13:35:00,"2025-11-03 13:35:00","VFR",9,5,NA,5,NA,9,1023.5,"METAR KSRE 031335Z AUTO VRB05KT 9SM CLR 09/05 A3022 RMK AO2",2025-11-03 14:04:13.0504,2025-11-03 09:04:13.050452
"KSPK","Spanish Fork Muni, UT, US",2025-11-03 13:35:00,"2025-11-03 13:35:00",NA,6,-3,120,6,NA,NA,1021.1,"METAR KSPK 031335Z AUTO 12006KT SCT035 BKN042 SCT048 06/M03 A3015 RMK AO2 PWINO",2025-11-03 14:04:13.057357,2025-11-03 09:04:13.057403
"KTFP","Ingleside Rgnl, TX, US",2025-11-03 13:35:00,"2025-11-03 13:35:00","VFR",18.7,16.1,90,5,NA,NA,1025.8,"METAR KTFP 031335Z AUTO 09005KT 10SM CLR 19/16 A3029 RMK AO1 T01870161",2025-11-03 14:04:13.06437,2025-11-03 09:04:13.064416
"KSUO","Rosebud/Sioux Tribal Arpt, SD, US",2025-11-03 13:35:00,"2025-11-03 13:35:00","VFR",4,-5,240,3,NA,NA,1025.5,"METAR KSUO 031335Z AUTO 24003KT 10SM CLR 04/M05 A3028 RMK AO2",2025-11-03 14:04:13.07123,2025-11-03 09:04:13.071276
"KSNH","Savannah/Hardin Cnty, TN, US",2025-11-03 13:30:00,"2025-11-03 13:30:00","VFR",1,1,0,0,NA,NA,1027.9,"METAR KSNH 031330Z AUTO 00000KT 10SM CLR 01/01 A3035 RMK A01",2025-11-03 14:04:13.07804,2025-11-03 09:04:13.078104
"KSYI","Shelbyville/Bomar Fld, TN, US",2025-11-03 13:30:00,"2025-11-03 07:30:00","IFR",7,6,0,0,NA,NA,1027.5,"METAR KSYI 031330Z AUTO 00000KT 10SM OVC008 07/06 A3034 RMK A01",2025-11-03 14:04:13.0851,2025-11-03 09:04:13.085151
"KSZY","Selmer/Sibley Arpt, TN, US",2025-11-03 13:30:00,"2025-11-03 13:30:00","VFR",3,3,0,0,NA,9,1028.2,"METAR KSZY 031330Z AUTO 00000KT 9SM CLR 03/03 A3036 RMK A01",2025-11-03 14:04:13.092139,2025-11-03 09:04:13.092188
"KSRB","Sparta/Upper Cumberland Rgnl, TN, US",2025-11-03 13:30:00,"2025-11-03 13:30:00","MVFR",7,7,240,3,NA,NA,1026.5,"METAR KSRB 031330Z AUTO 24003KT 10SM OVC012 07/07 A3031 RMK AO2",2025-11-03 14:04:13.099541,2025-11-03 09:04:13.099594
"KTCY","Tracy Muni, CA, US",2025-11-03 13:25:00,"2025-11-03 13:25:00","VFR",14,14,200,3,NA,NA,1015.7,"METAR KTCY 031325Z AUTO 20003KT 10SM CLR 14/14 A2999 RMK A01",2025-11-03 14:04:13.106767,2025-11-03 09:04:13.106816
"KSVN","Savannah/Hunter AAF, GA, US",2025-11-03 12:55:00,"2025-11-03 07:55:00","VFR",10.7,7.4,0,0,NA,NA,1021.1,"METAR KSVN 031255Z AUTO 00000KT 10SM CLR 11/07 A3015 RMK AO2 SLP213 T01070074 $",2025-11-03 14:04:13.130842,2025-11-03 09:04:13.130891
"KTRI","Bristol/Tri-Cities Arpt, TN, US",2025-11-03 14:00:00,"2025-11-03 09:00:00","MVFR",7.2,6.1,230,7,NA,8,1025.8,"SPECI KTRI 031400Z 23007KT 8SM FEW006 OVC014 07/06 A3029 RMK AO2 T00720061",2025-11-03 14:04:14.452194,2025-11-03 09:04:14.452238
"KUNU","Juneau/Dodge Cnty, WI, US",2025-11-03 13:59:00,"2025-11-03 07:59:00","VFR",4.8,3,240,6,NA,NA,1018.4,"METAR KUNU 031359Z AUTO 24006KT 10SM CLR 05/03 A3007 RMK AO2 T00480030 TSNO",2025-11-03 14:04:14.459065,2025-11-03 09:04:14.459131
"KVBT","Bentonville Muni, AR, US",2025-11-03 13:56:00,"2025-11-03 13:56:00","VFR",10.6,4.4,200,7,NA,NA,1024.8,"METAR KVBT 031356Z AUTO 20007KT 10SM CLR 11/04 A3026 RMK AO2 SLP252 T01060044",2025-11-03 14:04:14.465719,2025-11-03 09:04:14.465764
"KTVF","Thief River Rgnl, MN, US",2025-11-03 13:56:00,"2025-11-03 07:56:00","VFR",1.7,-2.8,240,10,NA,NA,1016.3,"METAR KTVF 031356Z AUTO 24010KT 10SM CLR 02/M03 A3001 RMK AO2 SLP173 T00171028 FZRANO",2025-11-03 14:04:14.472297,2025-11-03 09:04:14.472342
"KTPH","Tonopah Arpt, NV, US",2025-11-03 13:56:00,"2025-11-03 05:56:00","VFR",3.3,-7.2,350,8,NA,NA,1022.1,"METAR KTPH 031356Z AUTO 35008KT 10SM CLR 03/M07 A3018 RMK AO2 SLP201 T00331072",2025-11-03 14:04:14.478824,2025-11-03 09:04:14.478868
"KUKI","Ukiah Muni, CA, US",2025-11-03 13:56:00,"2025-11-03 05:56:00","LIFR",10,10,0,0,NA,0.25,1016.7,"METAR KUKI 031356Z AUTO 00000KT 1/4SM FG VV002 10/10 A3002 RMK AO2 SLP160 T01000100",2025-11-03 14:04:14.485356,2025-11-03 09:04:14.485401
"KUDG","Darlington Cnty, SC, US",2025-11-03 13:56:00,"2025-11-03 13:56:00","LIFR",12.2,12.2,350,5,NA,7,1022.8,"METAR KUDG 031356Z AUTO 35005KT 7SM OVC004 12/12 A3020 RMK AO2 SLP227 T01220122 $",2025-11-03 14:04:14.491834,2025-11-03 09:04:14.491879
"KULM","New Ulm Muni, MN, US",2025-11-03 13:56:00,"2025-11-03 07:56:00","VFR",2,0,260,5,NA,NA,1022.1,"METAR KULM 031356Z AUTO 26005KT 10SM CLR 02/00 A3018 RMK AO2",2025-11-03 14:04:14.498481,2025-11-03 09:04:14.498528
"KUCP","New Castle Muni, PA, US",2025-11-03 13:56:00,"2025-11-03 13:56:00","VFR",7.2,5,240,5,NA,NA,1019.7,"METAR KUCP 031356Z AUTO 24005KT 10SM CLR 07/05 A3011 RMK AO2 SLP218 T00720050",2025-11-03 14:04:14.505077,2025-11-03 09:04:14.50515
"KTWT","Sturgis Muni, KY, US",2025-11-03 13:55:00,"2025-11-03 13:55:00",NA,NA,NA,0,0,NA,NA,1026.8,"METAR KTWT 031355Z AUTO 00000KT 10SM A3032 RMK AO2",2025-11-03 14:04:14.511759,2025-11-03 09:04:14.511804
"KTIK","Tinker AFB, OK, US",2025-11-03 13:55:00,"2025-11-03 07:55:00","VFR",11.2,6.1,210,11,NA,NA,1021.4,"METAR KTIK 031355Z AUTO 21011KT 10SM CLR 11/06 A3016 RMK AO2 SLP214 T01120061 TSNO $",2025-11-03 14:04:14.518418,2025-11-03 09:04:14.518464
"KTYL","Taylor Arpt, AZ, US",2025-11-03 13:55:00,"2025-11-03 06:55:00","VFR",5,-5,200,5,NA,NA,1026.2,"METAR KTYL 031355Z AUTO 20005KT 10SM CLR 05/M05 A3030 RMK AO2",2025-11-03 14:04:14.525133,2025-11-03 09:04:14.525182
"KTSP","Tehachapi Muni, CA, US",2025-11-03 13:55:00,"2025-11-03 05:55:00","VFR",5,-1,0,0,NA,NA,1021.4,"METAR KTSP 031355Z AUTO 00000KT 10SM CLR 05/M01 A3016 RMK AO2",2025-11-03 14:04:14.531783,2025-11-03 09:04:14.531828
"KUVA","Uvalde/Garner Fld, TX, US",2025-11-03 13:55:00,"2025-11-03 07:55:00",NA,10.5,10.5,50,3,NA,NA,1026.8,"METAR KUVA 031355Z AUTO 05003KT 11/11 A3032 RMK AO2 T01050105 PWINO",2025-11-03 14:04:14.553786,2025-11-03 09:04:14.553834
"KTYQ","Indianapolis Exec, IN, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",6.4,1.9,210,10,NA,NA,1021.4,"METAR KTYQ 031355Z AUTO 21010KT 10SM CLR 06/02 A3016 RMK AO2 T00640019",2025-11-03 14:04:14.561309,2025-11-03 09:04:14.561357
"KTVK","Centerville Muni, IA, US",2025-11-03 13:55:00,"2025-11-03 13:55:00",NA,7,2,340,8,NA,NA,1024.5,"METAR KTVK 031355Z AUTO 34008KT 10SM -DZ 07/02 A3025 RMK AO2",2025-11-03 14:04:14.568515,2025-11-03 09:04:14.568562
"KTNU","Newton Muni, IA, US",2025-11-03 13:55:00,"2025-11-03 07:55:00","VFR",7,3,310,6,NA,NA,1023.8,"METAR KTNU 031355Z AUTO 31006KT 10SM CLR 07/03 A3023 RMK A01",2025-11-03 14:04:14.57524,2025-11-03 09:04:14.575286
"KTZR","Columbus/Bolton Fld, OH, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",6,6,210,10,14,7,1022.4,"METAR KTZR 031355Z 21010G14KT 7SM SCT120 06/06 A3019",2025-11-03 14:04:14.58197,2025-11-03 09:04:14.582014
"KUOX","Oxford/University Arpt, MS, US",2025-11-03 13:55:00,"2025-11-03 07:55:00","VFR",4,4,0,0,NA,NA,1029.2,"METAR KUOX 031355Z AUTO 00000KT 10SM CLR 04/04 A3039 RMK AO2 PWINO",2025-11-03 14:04:14.588855,2025-11-03 09:04:14.5889
"KTTF","Monroe/Custer Arpt, MI, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",7,2,230,12,21,NA,1016.3,"METAR KTTF 031355Z AUTO 23012G21KT 10SM OVC090 07/02 A3001 RMK AO2",2025-11-03 14:04:14.595646,2025-11-03 09:04:14.595691
"KTKC","Tracy Muni, MN, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",5,-3,270,14,NA,NA,1022.1,"METAR KTKC 031355Z AUTO 27014KT 10SM CLR 05/M03 A3018 RMK AO2",2025-11-03 14:04:14.602552,2025-11-03 09:04:14.60261
"KTMK","Tillamook Arpt, OR, US",2025-11-03 13:55:00,"2025-11-03 05:55:00","VFR",9,8,280,4,NA,NA,1011.6,"METAR KTMK 031355Z AUTO 28004KT 10SM FEW047 BKN060 OVC075 09/08 A2987 RMK AO2",2025-11-03 14:04:14.609439,2025-11-03 09:04:14.609486
"KTTS","NASA Shuttle Landing Arpt, FL, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",21.3,17.3,10,5,NA,NA,1019.7,"METAR KTTS 031355Z AUTO 01005KT 10SM CLR 21/17 A3011 RMK AO2 SLP201 T02130173 FZRANO $",2025-11-03 14:04:14.616163,2025-11-03 09:04:14.61621
"KTME","Houston/Executive Arpt, TX, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",13,11,0,0,NA,9,1027.9,"METAR KTME 031355Z AUTO 00000KT 9SM CLR 13/11 A3035 RMK AO2",2025-11-03 14:04:14.622844,2025-11-03 09:04:14.622888
"KTMA","Tifton/Myers Arpt, GA, US",2025-11-03 13:55:00,"2025-11-03 08:55:00","LIFR",8.5,8.2,320,9,NA,3,1024.8,"METAR KTMA 031355Z AUTO 32009KT 3SM BR BKN003 09/08 A3026 RMK AO2 T00850082",2025-11-03 14:04:14.629492,2025-11-03 09:04:14.629538
"KTOB","Dodge Center Arpt, MN, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",2.7,0.6,250,8,NA,NA,1020.7,"METAR KTOB 031355Z AUTO 25008KT 10SM CLR 03/01 A3014 RMK AO2 T00270006",2025-11-03 14:04:14.636247,2025-11-03 09:04:14.636292
"KU96","Halls Crossing Arpt, UT, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",9.1,-4.2,0,0,NA,9,1022.8,"METAR KU96 031355Z AUTO 00000KT 9SM FEW250 09/M04 A3020 RMK AO2 T00911042 $",2025-11-03 14:04:14.642799,2025-11-03 09:04:14.642843
"KUTA","Tunica Muni, MS, US",2025-11-03 13:55:00,"2025-11-03 07:55:00","VFR",5.5,5.5,140,4,NA,NA,1028.5,"METAR KUTA 031355Z AUTO 14004KT 10SM CLR 05/05 A3037 RMK AO2 T00550055 $",2025-11-03 14:04:14.649469,2025-11-03 09:04:14.649516
"KU68","Cowley/N Big Horn Cnty, WY, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",-2,-8,30,3,NA,NA,1022.8,"METAR KU68 031355Z AUTO 03003KT 10SM CLR M02/M08 A3020 RMK AO2",2025-11-03 14:04:14.656291,2025-11-03 09:04:14.656338
"KTIF","Thedford/Thomas Cnty, NE, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",-1.1,-4.6,300,3,NA,NA,1027.5,"METAR KTIF 031355Z AUTO 30003KT 10SM CLR M01/M05 A3034 RMK AO2 T10111046",2025-11-03 14:04:14.663235,2025-11-03 09:04:14.663285
"KUKT","Quakertown Arpt, PA, US",2025-11-03 13:55:00,"2025-11-03 08:55:00","VFR",9,8,0,0,NA,NA,1021.8,"METAR KUKT 031355Z AUTO 00000KT 10SM SCT028 SCT036 09/08 A3017 RMK AO2",2025-11-03 14:04:14.670187,2025-11-03 09:04:14.670235
"KTQH","Tahlequah Muni, OK, US",2025-11-03 13:55:00,"2025-11-03 13:55:00",NA,8,6,0,0,NA,NA,NA,"METAR KTQH 031355Z AUTO 00000KT 10SM 08/06 RMK AO2",2025-11-03 14:04:14.677003,2025-11-03 09:04:14.677048
"KU14","Nephi Muni, UT, US",2025-11-03 13:55:00,"2025-11-03 06:55:00",NA,2,-3,190,8,NA,NA,1022.1,"METAR KU14 031355Z AUTO 19008KT 10SM 02/M03 A3018 RMK AO2 PWINO",2025-11-03 14:04:14.700291,2025-11-03 09:04:14.700343
"KUKL","Burlington/Coffey Cnty, KS, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",5,4.4,0,0,NA,NA,1024.1,"METAR KUKL 031355Z AUTO 00000KT 10SM CLR 05/04 A3024 RMK AO2 T00500044",2025-11-03 14:04:14.707987,2025-11-03 09:04:14.708035
"KUNI","Albany/Ohio Univ Arpt, OH, US",2025-11-03 13:55:00,"2025-11-03 08:55:00","IFR",6.4,5.6,240,7,NA,2,1023.8,"METAR KUNI 031355Z AUTO 24007KT 2SM BR CLR 06/06 A3023 RMK AO2 T00640056",2025-11-03 14:04:14.71517,2025-11-03 09:04:14.715217
"KTVY","Tooele Valley Arpt, UT, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",4,-1,190,7,NA,NA,1020.4,"METAR KTVY 031355Z AUTO 19007KT 10SM CLR 04/M01 A3013 RMK AO2",2025-11-03 14:04:14.721957,2025-11-03 09:04:14.722005
"KTVI","Thomasville Rgnl, GA, US",2025-11-03 13:55:00,"2025-11-03 08:55:00","VFR",10,8,330,6,NA,NA,1025.1,"METAR KTVI 031355Z AUTO 33006KT 10SM CLR 10/08 A3027 RMK AO2",2025-11-03 14:04:14.728935,2025-11-03 09:04:14.72898
"KUUV","Sullivan Rgnl, MO, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",7,5,230,6,NA,NA,1025.5,"METAR KUUV 031355Z AUTO 23006KT 10SM CLR 07/05 A3028 RMK AO2",2025-11-03 14:04:14.735727,2025-11-03 09:04:14.735773
"KUXL","Sulphur/Southland Fld, LA, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",12.3,6.8,90,3,NA,NA,1028.2,"METAR KUXL 031355Z AUTO 09003KT 10SM CLR 12/07 A3036 RMK AO2 T01230068",2025-11-03 14:04:14.742477,2025-11-03 09:04:14.742524
"KTKV","Tomahawk Rgnl, WI, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",5,-1.5,270,9,14,NA,1015,"METAR KTKV 031355Z AUTO 27009G14KT 10SM CLR 05/M01 A2997 RMK AO2 T00501015 PWINO",2025-11-03 14:04:14.749229,2025-11-03 09:04:14.749274
"KTKX","Kennett Arpt, MO, US",2025-11-03 13:55:00,"2025-11-03 07:55:00","VFR",7,7,210,5,NA,NA,1026.8,"METAR KTKX 031355Z AUTO 21005KT 10SM CLR 07/07 A3032 RMK AO2",2025-11-03 14:04:14.755901,2025-11-03 09:04:14.755946
"KVBG","Vandenberg AFB, CA, US",2025-11-03 13:55:00,"2025-11-03 05:55:00","LIFR",12.4,12.2,120,4,NA,6,1018.4,"METAR KVBG 031355Z AUTO 12004KT 6SM BR OVC003 12/12 A3007 RMK AO2 CIG 002 RWY12 SLP186 T01240122 TSNO $",2025-11-03 14:04:14.762612,2025-11-03 09:04:14.762657
"KTQK","Scott City Muni, KS, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",3.7,-1.8,360,10,NA,NA,1026.8,"METAR KTQK 031355Z AUTO 36010KT 10SM CLR 04/M02 A3032 RMK AO2 T00371018",2025-11-03 14:04:14.769417,2025-11-03 09:04:14.769464
"KTGI","Tangier Island Arpt, VA, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",13.4,12.7,10,9,NA,NA,1020.1,"METAR KTGI 031355Z AUTO 01009KT 10SM SCT007 SCT060 OVC100 13/13 A3012 RMK AO1 T01340127",2025-11-03 14:04:14.776198,2025-11-03 09:04:14.776244
"KTWM","Two Harbors/Helgeson Arpt, MN, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",4,-3,270,12,18,NA,1012.3,"METAR KTWM 031355Z AUTO 27012G18KT 10SM CLR 04/M03 A2989 RMK AO2",2025-11-03 14:04:14.782985,2025-11-03 09:04:14.783031
"KUYF","London/Madison Cnty, OH, US",2025-11-03 13:55:00,"2025-11-03 13:55:00",NA,5,4,230,12,NA,NA,1021.8,"METAR KUYF 031355Z AUTO 23012KT 10SM 05/04 A3017 RMK AO2",2025-11-03 14:04:14.789868,2025-11-03 09:04:14.789914
"KTRK","Truckee/Tahoe Arpt, CA, US",2025-11-03 13:55:00,"2025-11-03 05:55:00","VFR",-2,-2,0,0,NA,NA,1022.1,"METAR KTRK 031355Z AUTO 00000KT 10SM CLR M02/M02 A3018 RMK AO2",2025-11-03 14:04:14.79683,2025-11-03 09:04:14.796876
"KVDI","Vidalia Rgnl, GA, US",2025-11-03 13:55:00,"2025-11-03 08:55:00","VFR",12,9,340,9,NA,NA,1023.8,"METAR KVDI 031355Z AUTO 34009KT 10SM CLR 12/09 A3023 RMK AO2",2025-11-03 14:04:14.803618,2025-11-03 09:04:14.803665
"KTOC","Toccoa/Lefourneau Fld, GA, US",2025-11-03 13:55:00,"2025-11-03 08:55:00","VFR",10.1,6,330,5,NA,NA,1024.8,"METAR KTOC 031355Z AUTO 33005KT 10SM CLR 10/06 A3026 RMK AO2 T01010060",2025-11-03 14:04:14.810512,2025-11-03 09:04:14.810561
"KUMP","Indianapolis Metro, IN, US",2025-11-03 13:55:00,"2025-11-03 13:55:00","VFR",NA,NA,220,11,NA,NA,1022.4,"METAR KUMP 031355Z AUTO 22011KT 10SM BKN140 A3019 RMK AO2 $",2025-11-03 14:04:14.817401,2025-11-03 09:04:14.817447
"KVAD","Valdosta/Moody AFB, GA, US",2025-11-03 13:55:00,"2025-11-03 08:55:00","VFR",12.4,9.9,350,6,NA,NA,1023.1,"METAR KVAD 031355Z AUTO 35006KT 10SM CLR 12/10 A3021 RMK AO2 SLP232 T01240099 $",2025-11-03 14:04:14.824419,2025-11-03 09:04:14.824467
"KUIN","Quincy/Baldwin Fld, IL, US",2025-11-03 13:54:00,"2025-11-03 07:54:00","VFR",6.1,1.7,280,7,NA,NA,1023.5,"METAR KUIN 031354Z AUTO 28007KT 10SM CLR 06/02 A3022 RMK AO2 SLP237 T00610017",2025-11-03 14:04:14.848854,2025-11-03 09:04:14.848905
"KUZA","Rock Hill/Bryant Fld, SC, US",2025-11-03 13:54:00,"2025-11-03 08:54:00","VFR",10.6,8.3,350,4,NA,NA,1023.8,"METAR KUZA 031354Z AUTO 35004KT 10SM CLR 11/08 A3023 RMK AO2 SLP237 T01060083",2025-11-03 14:04:14.856696,2025-11-03 09:04:14.856745
"KTQE","Tekamah Muni, NE, US",2025-11-03 13:54:00,"2025-11-03 13:54:00","VFR",2.2,0,0,0,NA,NA,1026.2,"METAR KTQE 031354Z AUTO 00000KT 10SM CLR 02/00 A3030 RMK AO2 SLP265 T00220000",2025-11-03 14:04:14.863852,2025-11-03 09:04:14.863897
"KVAY","Mount Holly/S Jersey Rgnl, NJ, US",2025-11-03 13:54:00,"2025-11-03 08:54:00","VFR",10.6,7.2,0,0,NA,NA,1021.8,"METAR KVAY 031354Z AUTO 00000KT 10SM OVC065 11/07 A3017 RMK AO2 SLP217 T01060072",2025-11-03 14:04:14.870709,2025-11-03 09:04:14.870754
"KTTD","Portland/Troutdale Arpt, OR, US",2025-11-03 13:53:00,"2025-11-03 05:53:00","VFR",12.2,2.8,90,17,26,NA,1013,"METAR KTTD 031353Z 09017G26KT 10SM OVC110 12/03 A2991 RMK AO2 PK WND 09028/1336 SLP126 T01220028",2025-11-03 14:04:14.877596,2025-11-03 09:04:14.877643
