icao,site,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,wind_dir_deg,wind_kts,gust_kts,vis_sm,altimeter_hpa,raw_text,fetched_at_utc,fetched_at_local,site_name,site_lat,site_lon,country,region
KMCO,"Orlando Intl, FL, US",2025-11-17T02:53:00Z,2025-11-16 21:53:00,VFR,18.3,13.9,240,4,0,NA,1013.3,METAR KMCO 170253Z 24004KT 10SM BKN250 18/14 A2992 RMK AO2 SLP131 T01830139 53016 $,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Orlando International Airport,28.429399490356445,-81.30899810791016,US,US-FL
KMCO,"Orlando Intl, FL, US",2025-11-17T03:53:00Z,2025-11-16 22:53:00,VFR,18.3,14.4,260,5,0,NA,1013.6,METAR KMCO 170353Z 26005KT 10SM BKN250 18/14 A2993 RMK AO2 SLP133 T01830144 $,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Orlando International Airport,28.429399490356445,-81.30899810791016,US,US-FL
KMCW,"Mason City Muni, IA, US",2025-11-17T01:53:00Z,2025-11-16 19:53:00,VFR,2.8,-6.1,0,0,0,NA,1016.3,METAR KMCW 170153Z AUTO 00000KT 10SM BKN065 03/M06 A3001 RMK AO2 SLP169 T00281061,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Mason City Municipal Airport,43.159801,-93.329716,US,US-IA
KMCW,"Mason City Muni, IA, US",2025-11-17T02:53:00Z,2025-11-16 20:53:00,VFR,2.2,-4.4,0,0,0,NA,1016,METAR KMCW 170253Z AUTO 00000KT 10SM BKN065 02/M04 A3000 RMK AO2 SLP166 T00221044 58001,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Mason City Municipal Airport,43.159801,-93.329716,US,US-IA
KMCW,"Mason City Muni, IA, US",2025-11-17T03:53:00Z,2025-11-16 21:53:00,VFR,2.2,-3.9,0,0,0,NA,1016.3,METAR KMCW 170353Z AUTO 00000KT 10SM OVC060 02/M04 A3001 RMK AO2 SLP168 T00221039,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Mason City Municipal Airport,43.159801,-93.329716,US,US-IA
KMCX,"Monticello/White Cnty, IN, US",2025-11-17T02:15:00Z,2025-11-17 02:15:00,VFR,1.3,-8,280,4,0,NA,1015,METAR KMCX 170215Z AUTO 28004KT 10SM CLR 01/M08 A2997 RMK AO2 T00131080,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,White County Airport,40.708801,-86.7668,US,US-IN
KMDD,"Midland Airpark, TX, US",2025-11-17T01:55:00Z,2025-11-16 19:55:00,VFR,22,0.3,240,5,0,NA,1012.3,METAR KMDD 170155Z AUTO 24005KT 10SM CLR 22/00 A2989 RMK AO2 T02200003,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Midland Airpark,32.0364990234,-102.100997925,US,US-TX
KMDD,"Midland Airpark, TX, US",2025-11-17T03:15:00Z,2025-11-16 21:15:00,VFR,20.8,2.7,250,8,0,NA,1012.6,METAR KMDD 170315Z AUTO 25008KT 10SM CLR 21/03 A2990 RMK AO2 T02080027,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Midland Airpark,32.0364990234,-102.100997925,US,US-TX
KMDD,"Midland Airpark, TX, US",2025-11-17T03:55:00Z,2025-11-16 21:55:00,VFR,21.3,2.8,250,6,0,NA,1012.6,METAR KMDD 170355Z AUTO 25006KT 10SM CLR 21/03 A2990 RMK AO2 T02130028,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Midland Airpark,32.0364990234,-102.100997925,US,US-TX
KMDH,"Murphysboro/S Illinois Arpt, IL, US",2025-11-17T01:52:00Z,2025-11-16 19:52:00,VFR,5.6,-1.7,0,0,0,NA,1017,METAR KMDH 170152Z 00000KT 10SM CLR 06/M02 A3003 RMK AO2 SLP168 T00561017 $,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Southern Illinois Airport,37.778099,-89.251999,US,US-IL
KMDH,"Murphysboro/S Illinois Arpt, IL, US",2025-11-17T02:52:00Z,2025-11-16 20:52:00,VFR,4.4,0,0,0,0,NA,1017,METAR KMDH 170252Z 00000KT 10SM CLR 04/00 A3003 RMK AO2 SLP171 T00440000 51009 $,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Southern Illinois Airport,37.778099,-89.251999,US,US-IL
KMDH,"Murphysboro/S Illinois Arpt, IL, US",2025-11-17T03:52:00Z,2025-11-16 21:52:00,VFR,2.8,-0.6,0,0,0,NA,1017.4,METAR KMDH 170352Z AUTO 00000KT 10SM CLR 03/M01 A3004 RMK AO2 SLP174 T00281006 $,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Southern Illinois Airport,37.778099,-89.251999,US,US-IL
KMDQ,"Huntsville/Sharp Fld, AL, US",2025-11-17T01:55:00Z,2025-11-17 01:55:00,VFR,7.1,-0.3,0,0,0,NA,1015,METAR KMDQ 170155Z AUTO 00000KT 10SM CLR 07/00 A2997 RMK A02 T00711003,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Madison County Executive Airport-Tom Sharp Jr Field,34.8614006,-86.55750275,US,US-AL
KMDQ,"Huntsville/Sharp Fld, AL, US",2025-11-17T03:15:00Z,2025-11-17 03:15:00,VFR,5.7,-1.7,0,0,0,NA,1015.7,METAR KMDQ 170315Z AUTO 00000KT 10SM CLR 06/M02 A2999 RMK A02 T00571017,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Madison County Executive Airport-Tom Sharp Jr Field,34.8614006,-86.55750275,US,US-AL
KMDQ,"Huntsville/Sharp Fld, AL, US",2025-11-17T03:55:00Z,2025-11-17 03:55:00,VFR,5.9,-1.6,0,0,0,NA,1015.7,METAR KMDQ 170355Z AUTO 00000KT 10SM CLR 06/M02 A2999 RMK A02 T00591016,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Madison County Executive Airport-Tom Sharp Jr Field,34.8614006,-86.55750275,US,US-AL
KMDS,"Madison Muni, SD, US",2025-11-17T01:55:00Z,2025-11-16 19:55:00,VFR,5,-4,140,8,13,NA,1014.3,METAR KMDS 170155Z AUTO 14008G13KT 10SM OVC037 05/M04 A2995 RMK AO2 TSNO,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Madison Municipal Airport,44.01599884,-97.08589935,US,US-SD
KMDS,"Madison Muni, SD, US",2025-11-17T03:15:00Z,2025-11-16 21:15:00,VFR,4,-3,140,6,0,NA,1014.3,METAR KMDS 170315Z AUTO 14006KT 10SM BKN038 OVC110 04/M03 A2995 RMK AO2 TSNO,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Madison Municipal Airport,44.01599884,-97.08589935,US,US-SD
KMDS,"Madison Muni, SD, US",2025-11-17T03:55:00Z,2025-11-16 21:55:00,VFR,4,-3,130,8,0,NA,1014.3,METAR KMDS 170355Z AUTO 13008KT 10SM BKN120 04/M03 A2995 RMK AO2 TSNO,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Madison Municipal Airport,44.01599884,-97.08589935,US,US-SD
KMDT,"Harrisburg Intl, PA, US",2025-11-17T01:56:00Z,2025-11-16 20:56:00,VFR,5.6,-3.9,300,17,25,NA,1004.1,METAR KMDT 170156Z 30017G25KT 10SM SCT080 06/M04 A2965 RMK AO2 PK WND 30029/0108 SLP041 T00561039 $,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Harrisburg International Airport,40.193501,-76.763397,US,US-PA
KMDT,"Harrisburg Intl, PA, US",2025-11-17T02:56:00Z,2025-11-16 21:56:00,VFR,5.6,-4.4,290,20,0,NA,1004.1,METAR KMDT 170256Z 29020KT 10SM SCT060 BKN085 06/M04 A2965 RMK AO2 PK WND 30030/0238 SLP043 T00561044 51012 $,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Harrisburg International Airport,40.193501,-76.763397,US,US-PA
KMDT,"Harrisburg Intl, PA, US",2025-11-17T03:56:00Z,2025-11-16 22:56:00,VFR,6.1,-4.4,310,19,32,NA,1004.5,METAR KMDT 170356Z 31019G32KT 10SM BKN060 BKN075 06/M04 A2966 RMK AO2 PK WND 30035/0315 SLP046 T00611044 $,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Harrisburg International Airport,40.193501,-76.763397,US,US-PA
KMDW,"Chicago/Midway Intl, IL, US",2025-11-17T01:53:00Z,2025-11-16 19:53:00,VFR,5.6,-8.3,290,7,0,NA,1014.6,METAR KMDW 170153Z 29007KT 10SM CLR 06/M08 A2996 RMK AO2 SLP152 T00561083,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Chicago Midway International Airport,41.785999,-87.752403,US,US-IL
KMDW,"Chicago/Midway Intl, IL, US",2025-11-17T02:53:00Z,2025-11-16 20:53:00,VFR,5.6,-8.3,300,9,0,NA,1015,METAR KMDW 170253Z 30009KT 10SM CLR 06/M08 A2997 RMK AO2 SLP155 T00561083 53007,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Chicago Midway International Airport,41.785999,-87.752403,US,US-IL
KMDW,"Chicago/Midway Intl, IL, US",2025-11-17T03:53:00Z,2025-11-16 21:53:00,VFR,4.4,-7.8,300,7,0,NA,1015.3,METAR KMDW 170353Z 30007KT 10SM CLR 04/M08 A2998 RMK AO2 SLP159 T00441078,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Chicago Midway International Airport,41.785999,-87.752403,US,US-IL
KMDZ,"Medford/Taylor Cnty, WI, US",2025-11-17T01:55:00Z,2025-11-16 19:55:00,VFR,-0.6,-10.8,270,4,0,NA,1014,METAR KMDZ 170155Z AUTO 27004KT 10SM CLR M01/M11 A2994 RMK AO2 T10061108 PWINO,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Taylor County Airport,45.10100174,-90.30329895,US,US-WI
KMDZ,"Medford/Taylor Cnty, WI, US",2025-11-17T03:15:00Z,2025-11-16 21:15:00,VFR,-1.5,-10.6,290,4,0,NA,1014.3,METAR KMDZ 170315Z AUTO 29004KT 10SM CLR M01/M11 A2995 RMK AO2 T10151106 PWINO,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Taylor County Airport,45.10100174,-90.30329895,US,US-WI
KMDZ,"Medford/Taylor Cnty, WI, US",2025-11-17T03:55:00Z,2025-11-16 21:55:00,VFR,-2,-10.6,300,3,0,NA,1014.6,METAR KMDZ 170355Z AUTO 30003KT 10SM CLR M02/M11 A2996 RMK AO2 T10201106 PWINO,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Taylor County Airport,45.10100174,-90.30329895,US,US-WI
KMEB,"Laurinberg/Maxton Arpt, NC, US",2025-11-17T01:52:00Z,2025-11-16 20:52:00,VFR,15.6,-1.1,350,7,0,NA,1008.9,METAR KMEB 170152Z AUTO 35007KT 10SM CLR 16/M01 A2979 RMK AO2 SLP085 T01561011 $,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Laurinburg Maxton Airport,34.791901,-79.365799,US,US-NC
KMEB,"Laurinberg/Maxton Arpt, NC, US",2025-11-17T02:52:00Z,2025-11-16 21:52:00,VFR,14.4,-2.2,360,6,0,NA,1009.6,METAR KMEB 170252Z AUTO 36006KT 10SM CLR 14/M02 A2981 RMK AO2 SLP093 T01441022 51032 $,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Laurinburg Maxton Airport,34.791901,-79.365799,US,US-NC
KMEB,"Laurinberg/Maxton Arpt, NC, US",2025-11-17T03:52:00Z,2025-11-16 22:52:00,VFR,12.8,-2.2,350,6,0,NA,1009.9,METAR KMEB 170352Z AUTO 35006KT 10SM CLR 13/M02 A2982 RMK AO2 SLP097 T01281022 $,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Laurinburg Maxton Airport,34.791901,-79.365799,US,US-NC
KMEI,"Meridian/Key Fld, MS, US",2025-11-17T01:58:00Z,2025-11-16 19:58:00,VFR,16.1,15.6,0,0,0,7,1013.6,METAR KMEI 170158Z 00000KT 7SM CLR 16/16 A2993 RMK AO2 SLP133 I1000 T01610156 $,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Key Field / Meridian Regional Airport,32.3326,-88.7519,US,US-MS
KMEI,"Meridian/Key Fld, MS, US",2025-11-17T02:58:00Z,2025-11-16 20:58:00,VFR,15,14.4,0,0,0,NA,1014.3,METAR KMEI 170258Z 00000KT 10SM R01/1200V3500FT CLR 15/14 A2995 RMK AO2 SLP139 I1000 I3/// T01500144 53013 $,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Key Field / Meridian Regional Airport,32.3326,-88.7519,US,US-MS
KMEI,"Meridian/Key Fld, MS, US",2025-11-17T03:58:00Z,2025-11-16 21:58:00,VFR,14.4,13.9,0,0,0,NA,1014.6,METAR KMEI 170358Z 00000KT 10SM SCT055 14/14 A2996 RMK AO2 SLP141 I1000 T01440139 $,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Key Field / Meridian Regional Airport,32.3326,-88.7519,US,US-MS
KMEM,"Memphis Intl, TN, US",2025-11-17T01:54:00Z,2025-11-16 19:54:00,VFR,14.4,-0.6,40,4,0,NA,1015.3,METAR KMEM 170154Z 04004KT 10SM CLR 14/M01 A2998 RMK AO2 SLP148 T01441006 $,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Memphis International Airport,35.0424,-89.9767,US,US-TN
KMEM,"Memphis Intl, TN, US",2025-11-17T02:54:00Z,2025-11-16 20:54:00,VFR,12.8,0,40,4,0,NA,1015.7,METAR KMEM 170254Z 04004KT 10SM FEW250 13/00 A2999 RMK AO2 SLP154 T01280000 53012 $,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Memphis International Airport,35.0424,-89.9767,US,US-TN
KMEM,"Memphis Intl, TN, US",2025-11-17T03:54:00Z,2025-11-16 21:54:00,VFR,11.7,0.6,40,3,0,NA,1016,METAR KMEM 170354Z 04003KT 10SM FEW250 12/01 A3000 RMK AO2 SLP156 T01170006 $,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Memphis International Airport,35.0424,-89.9767,US,US-TN
KMEV,"Minden-Tahoe Arpt, NV, US",2025-11-17T01:55:00Z,2025-11-16 17:55:00,VFR,5,1,140,5,0,NA,1009.2,METAR KMEV 170155Z AUTO 14005KT 10SM CLR 05/01 A2980 RMK AO2,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Minden-Tahoe Airport,39.00030136,-119.7509995,US,US-NV
KMEV,"Minden-Tahoe Arpt, NV, US",2025-11-17T03:15:00Z,2025-11-16 19:15:00,VFR,5,1,0,0,0,NA,1009.6,METAR KMEV 170315Z AUTO 00000KT 10SM CLR 05/01 A2981 RMK AO2,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Minden-Tahoe Airport,39.00030136,-119.7509995,US,US-NV
KMEV,"Minden-Tahoe Arpt, NV, US",2025-11-17T03:55:00Z,2025-11-16 19:55:00,VFR,4,0,100,3,0,NA,1009.2,METAR KMEV 170355Z AUTO 10003KT 10SM FEW039 FEW049 04/00 A2980 RMK AO2,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Minden-Tahoe Airport,39.00030136,-119.7509995,US,US-NV
KMEZ,"Mena Intermountain Muni, AR, US",2025-11-17T01:55:00Z,2025-11-17 01:55:00,MVFR,14.9,10.4,0,0,0,3,1013.3,METAR KMEZ 170155Z AUTO 00000KT 3SM HZ CLR 15/10 A2992 RMK AO2 T01490104,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Mena Intermountain Municipal Airport,34.545399,-94.202698,US,US-AR
KMEZ,"Mena Intermountain Muni, AR, US",2025-11-17T03:15:00Z,2025-11-17 03:15:00,IFR,13.6,10.9,0,0,0,2.5,1013.6,METAR KMEZ 170315Z AUTO 00000KT 2 1/2SM HZ OVC038 14/11 A2993 RMK AO2 T01360109,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Mena Intermountain Municipal Airport,34.545399,-94.202698,US,US-AR
KMEZ,"Mena Intermountain Muni, AR, US",2025-11-17T03:55:00Z,2025-11-17 03:55:00,MVFR,14.6,11,100,3,0,3,1013.6,METAR KMEZ 170355Z AUTO 10003KT 3SM HZ OVC036 15/11 A2993 RMK AO2 T01460110,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Mena Intermountain Municipal Airport,34.545399,-94.202698,US,US-AR
KMFD,"Mansfield/Lahm Rgnl, OH, US",2025-11-17T01:52:00Z,2025-11-16 20:52:00,VFR,2.2,-5,280,9,20,NA,1010.2,METAR KMFD 170152Z 28009G20KT 10SM CLR 02/M05 A2983 RMK AO2 SLP111 T00221050 $,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Mansfield Lahm Regional Airport,40.82139968869999,-82.5166015625,US,US-OH
KMFE,"McAllen/Miller Intl, TX, US",2025-11-17T01:53:00Z,2025-11-16 19:53:00,VFR,26.7,19.4,150,10,0,NA,1011.3,METAR KMFE 170153Z 15010KT 10SM CLR 27/19 A2986 RMK AO2 SLP109 T02670194 $,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,McAllen Miller International Airport,26.176141,-98.237965,US,US-TX
KMFE,"McAllen/Miller Intl, TX, US",2025-11-17T02:53:00Z,2025-11-16 20:53:00,VFR,25.6,20.6,150,9,0,NA,1011.9,METAR KMFE 170253Z 15009KT 10SM CLR 26/21 A2988 RMK AO2 SLP115 T02560206 51024 $,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,McAllen Miller International Airport,26.176141,-98.237965,US,US-TX
KMFE,"McAllen/Miller Intl, TX, US",2025-11-17T03:53:00Z,2025-11-16 21:53:00,VFR,25,21.1,140,8,0,NA,1011.9,METAR KMFE 170353Z 14008KT 10SM CLR 25/21 A2988 RMK AO2 SLP117 T02500211 $,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,McAllen Miller International Airport,26.176141,-98.237965,US,US-TX
KMFI,"Marshfield Muni, WI, US",2025-11-17T01:54:00Z,2025-11-16 19:54:00,VFR,-1.1,-10,300,6,0,NA,1014.3,METAR KMFI 170154Z AUTO 30006KT 10SM CLR M01/M10 A2995 RMK AO2 SLP159 T10111100,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Marshfield Municipal Airport,44.6369018555,-90.1893005371,US,US-WI
KMFI,"Marshfield Muni, WI, US",2025-11-17T02:54:00Z,2025-11-16 20:54:00,VFR,-1.7,-9.4,290,7,0,NA,1014.6,METAR KMFI 170254Z AUTO 29007KT 10SM CLR M02/M09 A2996 RMK AO2 SLP163 T10171094 53007,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Marshfield Municipal Airport,44.6369018555,-90.1893005371,US,US-WI
KMFI,"Marshfield Muni, WI, US",2025-11-17T03:54:00Z,2025-11-16 21:54:00,VFR,-2.2,-9.4,300,7,0,NA,1015,METAR KMFI 170354Z AUTO 30007KT 10SM CLR M02/M09 A2997 RMK AO2 SLP165 T10221094,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Marshfield Municipal Airport,44.6369018555,-90.1893005371,US,US-WI
KMFR,"Medford/Rogue Valley Intl, OR, US",2025-11-17T01:53:00Z,2025-11-16 17:53:00,VFR,10,8.3,70,4,0,NA,1002.8,METAR KMFR 170153Z 07004KT 10SM BKN060 OVC085 10/08 A2961 RMK AO2 SLP029 T01000083,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Rogue Valley International Medford Airport,42.37419891357422,-122.8730010986328,US,US-OR
KMFR,"Medford/Rogue Valley Intl, OR, US",2025-11-17T02:53:00Z,2025-11-16 18:53:00,VFR,9.4,8.3,0,0,0,NA,1002.5,METAR KMFR 170253Z 00000KT 10SM BKN095 BKN120 09/08 A2960 RMK AO2 RAB02E12 SLP026 P0000 60000 T00940083 56010,2025-11-17T03:33:43Z,2025-11-16T22:33:43Z,Rogue Valley International Medford Airport,42.37419891357422,-122.8730010986328,US,US-OR
KMFR,"Medford/Rogue Valley Intl, OR, US",2025-11-17T03:53:00Z,2025-11-16 19:53:00,VFR,9.4,7.8,30,3,0,NA,1002.1,METAR KMFR 170353Z 03003KT 10SM OVC080 09/08 A2959 RMK AO2 SLP022 T00940078,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Rogue Valley International Medford Airport,42.37419891357422,-122.8730010986328,US,US-OR
KMFV,"Melfa/Accomack Cnty, VA, US",2025-11-17T02:15:00Z,2025-11-16 21:15:00,VFR,7.3,-0.7,350,3,0,NA,1006.2,METAR KMFV 170215Z AUTO 35003KT 10SM CLR 07/M01 A2971 RMK AO2 T00731007,2025-11-17T02:16:49Z,2025-11-16T21:16:49Z,Accomack County Airport,37.646900177,-75.761100769,US,US-VA
KMFV,"Melfa/Accomack Cnty, VA, US",2025-11-17T03:55:00Z,2025-11-16 22:55:00,VFR,8.5,-4.6,320,9,0,NA,1007.5,METAR KMFV 170355Z AUTO 32009KT 10SM CLR 09/M05 A2975 RMK AO2 T00851046,2025-11-17T04:09:09Z,2025-11-16T23:09:09Z,Accomack County Airport,37.646900177,-75.761100769,US,US-VA
KMGC,"Michigan City Muni, IN, US",2025-11-17T01:55:00Z,2025-11-16 19:55:00,VFR,7,-6,320,10,16,NA,1014.3,METAR KMGC 170155Z AUTO 32010G16KT 10SM CLR 07/M06 A2995 RMK AO2,2025-11-17T02:16:51Z,2025-11-16T21:16:51Z,Michigan City Municipal Airport,41.7033004761,-86.8211975098,US,US-IN
KMGC,"Michigan City Muni, IN, US",2025-11-17T03:15:00Z,2025-11-16 21:15:00,VFR,6,-7,320,12,17,NA,1014.6,METAR KMGC 170315Z AUTO 32012G17KT 10SM CLR 06/M07 A2996 RMK AO2,2025-11-17T03:33:45Z,2025-11-16T22:33:45Z,Michigan City Municipal Airport,41.7033004761,-86.8211975098,US,US-IN
KMGC,"Michigan City Muni, IN, US",2025-11-17T03:55:00Z,2025-11-16 21:55:00,VFR,6,-7,330,12,17,NA,1014.6,METAR KMGC 170355Z AUTO 33012G17KT 10SM CLR 06/M07 A2996 RMK AO2,2025-11-17T04:09:14Z,2025-11-16T23:09:14Z,Michigan City Municipal Airport,41.7033004761,-86.8211975098,US,US-IN
KMGE,"Marietta/Dobbins AFB, GA, US",2025-11-17T01:55:00Z,2025-11-16 20:55:00,VFR,15.9,-4.7,320,8,0,NA,1011.6,METAR KMGE 170155Z AUTO 32008KT 10SM CLR 16/M05 A2987 RMK AO2 SLP112 T01591047 $,2025-11-17T02:16:52Z,2025-11-16T21:16:52Z,Dobbins Air Reserve Base,33.915401,-84.516296,US,US-GA
KMGE,"Marietta/Dobbins AFB, GA, US",2025-11-17T02:55:00Z,2025-11-16 21:55:00,VFR,15,-5.4,310,3,0,NA,1012.3,METAR KMGE 170255Z AUTO 31003KT 10SM CLR 15/M05 A2989 RMK AO2 SLP118 T01501054 52017 $,2025-11-17T03:33:45Z,2025-11-16T22:33:45Z,Dobbins Air Reserve Base,33.915401,-84.516296,US,US-GA
KMGE,"Marietta/Dobbins AFB, GA, US",2025-11-17T03:55:00Z,2025-11-16 22:55:00,VFR,13.7,-5.5,300,4,0,NA,1013,METAR KMGE 170355Z AUTO 30004KT 10SM CLR 14/M05 A2991 RMK AO2 SLP125 T01371055 $,2025-11-17T04:09:14Z,2025-11-16T23:09:14Z,Dobbins Air Reserve Base,33.915401,-84.516296,US,US-GA
KMGG,"Maple Lake Muni, MN, US",2025-11-17T02:15:00Z,2025-11-17 02:15:00,VFR,-2.1,-5.9,0,0,0,NA,1017,METAR KMGG 170215Z AUTO 00000KT 10SM CLR M02/M06 A3003 RMK AO2 T10211059,2025-11-17T02:16:51Z,2025-11-16T21:16:51Z,Maple Lake Municipal Airport,45.236,-93.985603,US,US-MN
KMGG,"Maple Lake Muni, MN, US",2025-11-17T03:15:00Z,2025-11-17 03:15:00,VFR,-2.6,-6.8,0,0,0,NA,1017.4,METAR KMGG 170315Z AUTO 00000KT 10SM CLR M03/M07 A3004 RMK AO2 T10261068,2025-11-17T03:33:45Z,2025-11-16T22:33:45Z,Maple Lake Municipal Airport,45.236,-93.985603,US,US-MN
KMGG,"Maple Lake Muni, MN, US",2025-11-17T03:55:00Z,2025-11-17 03:55:00,VFR,-2.2,-5.9,0,0,0,NA,1017.4,METAR KMGG 170355Z AUTO 00000KT 10SM BKN060 M02/M06 A3004 RMK AO2 T10221059 400781031,2025-11-17T04:09:14Z,2025-11-16T23:09:14Z,Maple Lake Municipal Airport,45.236,-93.985603,US,US-MN
KMGJ,"Montgomery/Orange Cnty, NY, US",2025-11-17T01:54:00Z,2025-11-16 20:54:00,VFR,3.3,-5.6,270,13,23,NA,998.4,METAR KMGJ 170154Z AUTO 27013G23KT 10SM SCT050 BKN060 OVC075 03/M06 A2948 RMK AO2 SLP985 T00331056,2025-11-17T02:16:52Z,2025-11-16T21:16:52Z,Orange County Airport,41.50999832,-74.26460266,US,US-NY
KMGJ,"Montgomery/Orange Cnty, NY, US",2025-11-17T02:54:00Z,2025-11-16 21:54:00,VFR,3.3,-6.1,310,14,33,NA,999.1,METAR KMGJ 170254Z AUTO 31014G33KT 10SM SCT075 03/M06 A2950 RMK AO2 PK WND 30033/0246 SLP990 T00331061 53013,2025-11-17T03:33:45Z,2025-11-16T22:33:45Z,Orange County Airport,41.50999832,-74.26460266,US,US-NY
KMGJ,"Montgomery/Orange Cnty, NY, US",2025-11-17T03:54:00Z,2025-11-16 22:54:00,VFR,2.8,-7.2,300,14,27,NA,999.4,METAR KMGJ 170354Z AUTO 30014G27KT 10SM FEW060 BKN070 03/M07 A2951 RMK AO2 PK WND 28029/0317 SLP996 T00281072,2025-11-17T04:09:14Z,2025-11-16T23:09:14Z,Orange County Airport,41.50999832,-74.26460266,US,US-NY
KMGM,"Montgomery Rgnl, AL, US",2025-11-17T01:53:00Z,2025-11-16 19:53:00,VFR,15.6,13.9,240,3,0,NA,1012.6,METAR KMGM 170153Z 24003KT 10SM CLR 16/14 A2990 RMK AO2 SLP123 T01560139,2025-11-17T02:16:52Z,2025-11-16T21:16:52Z,Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,US,US-AL
KMGM,"Montgomery Rgnl, AL, US",2025-11-17T02:53:00Z,2025-11-16 20:53:00,VFR,16.1,15,0,0,0,NA,1013.6,METAR KMGM 170253Z 00000KT 10SM CLR 16/15 A2993 RMK AO2 SLP132 T01610150 53016,2025-11-17T03:33:46Z,2025-11-16T22:33:46Z,Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,US,US-AL
KMGM,"Montgomery Rgnl, AL, US",2025-11-17T03:53:00Z,2025-11-16 21:53:00,VFR,13.9,13.3,310,4,0,NA,1014,METAR KMGM 170353Z 31004KT 10SM CLR 14/13 A2994 RMK AO2 SLP136 T01390133,2025-11-17T04:09:14Z,2025-11-16T23:09:14Z,Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,US,US-AL
KMGN,"Harbor Springs Arpt, MI, US",2025-11-17T02:15:00Z,2025-11-17 02:15:00,VFR,1.7,-3.3,300,9,0,7,1009.6,METAR KMGN 170215Z AUTO 30009KT 260V320 7SM -SN SCT035 BKN041 OVC060 01/M03 A2981 RMK AO2 T00171033,2025-11-17T02:16:51Z,2025-11-16T21:16:51Z,Harbor Springs Airport,45.42559814453125,-84.91339874267578,US,US-MI
KMGN,"Harbor Springs Arpt, MI, US",2025-11-17T03:15:00Z,2025-11-17 03:15:00,VFR,2,-3.8,290,10,17,NA,1009.6,METAR KMGN 170315Z AUTO 29010G17KT 10SM SCT043 OVC065 02/M03 A2981 RMK AO2 T00201038,2025-11-17T03:33:45Z,2025-11-16T22:33:45Z,Harbor Springs Airport,45.42559814453125,-84.91339874267578,US,US-MI
